"DateTime","Depth","mod_oxy","obs_oxy"
2019-06-06,"7",256.545237682957,376.5625
2019-06-06,"8",190.487725468858,28.125
2019-06-06,"9",24.5488683144987,22.5
2019-06-13,"0.1",275.078307653968,240.375
2019-06-13,"1",274.847834223672,242.49375
2019-06-13,"10",16.3448770622932,3.35
2019-06-13,"11",0,3.00625
2019-06-13,"2",270.737684235437,241.428125
2019-06-13,"3",271.011881970967,243.55
2019-06-13,"4",271.060810655152,248.115625
2019-06-13,"5",270.505403355337,310.3875
2019-06-13,"6",262.051541149156,271.8625
2019-06-13,"7",230.804550515319,1.99375
2019-06-13,"8",189.732546926256,4.621875
2019-06-13,"9",95.5940617840351,3.740625
2019-06-20,"0.1",274.586619648455,243.596875
2019-06-20,"1",273.37255980262,242.65625
2019-06-20,"10",0.00105268661868931,3.7875
2019-06-20,"11",0.000470385507098531,3.228125
2019-06-20,"2",262.937223994351,243.665625
2019-06-20,"3",265.201107771694,238.521875
2019-06-20,"4",269.595974422462,227.090625
2019-06-20,"5",273.560259126086,295.515625
2019-06-20,"6",255.238067545783,259.053125
2019-06-20,"7",224.528541718031,123.875
2019-06-20,"8",164.584304067092,7.5
2019-06-20,"9",37.5338785934604,4.434375
2019-06-27,"0.1",266.345382391497,258.471875
2019-06-27,"1",266.530570677168,258.76875
2019-06-27,"10",0,2.453125
2019-06-27,"11",0,2.33125
2019-06-27,"2",265.519017573065,266.821875
2019-06-27,"3",265.189186303573,262.865625
2019-06-27,"4",272.235723819539,249.640625
2019-06-27,"5",279.271190943713,294.878125
2019-06-27,"6",254.495246970524,308.5125
2019-06-27,"7",224.053404206897,6.334375
2019-06-27,"8",160.862729540524,3.4875
2019-06-27,"9",16.8658272062906,2.834375
2019-07-03,"0.1",256.647504479539,216.51875
2019-07-03,"1",263.006298081994,184.46875
2019-07-03,"10",0,2.653125
2019-07-03,"11",0,2.53125
2019-07-03,"2",265.34332452334,194.640625
2019-07-03,"3",265.825557787389,224.065625
2019-07-03,"4",265.825557787389,224.85
2019-07-03,"5",282.594411115949,253.4875
2019-07-03,"6",260.365454320987,245.2875
2019-07-03,"7",225.845491632219,2.95
2019-07-03,"8",164.062803528023,4.196875
2019-07-03,"9",6.8317141024592,2.98125
2019-07-10,"1",262.182089295965,240.215625
2019-07-10,"10",0,3.290625
2019-07-10,"11",0,2.671875
2019-07-10,"2",257.243609415684,232.45625
2019-07-10,"3",263.792309170943,223.903125
2019-07-10,"4",264.453200242706,195.30625
2019-07-10,"5",273.653366358918,229.971875
2019-07-10,"6",243.921225913256,161.8375
2019-07-10,"7",214.440838553776,5.803125
2019-07-10,"8",162.178337303408,3.73125
2019-07-10,"9",31.0536080892507,2.4125
2019-07-11,"0.1",263.79450933513,201.659375
2019-07-11,"1",263.241929276267,232.66875
2019-07-11,"10",0,2.484375
2019-07-11,"11",0,1.9875
2019-07-11,"2",259.614610193091,182.55
2019-07-11,"3",262.791975425656,217.09375
2019-07-11,"4",263.110369244959,189.4125
2019-07-11,"5",270.858372134934,220.428125
2019-07-11,"6",241.709978274832,138.371875
2019-07-11,"7",212.734844009583,2.796875
2019-07-11,"8",161.860014900338,3.921875
2019-07-11,"9",36.4863106588112,3.3
2019-07-24,"0.1",256.387049693119,219.165625
2019-07-24,"1",256.131506582359,227.56875
2019-07-24,"10",0,2.259375
2019-07-24,"11",0,2.253125
2019-07-24,"2",256.973199642686,225.15
2019-07-24,"3",269.092719290156,219.5875
2019-07-24,"4",269.092719290156,219.13125
2019-07-24,"5",269.092719290156,87.39375
2019-07-24,"6",232.211149473223,5.371875
2019-07-24,"7",204.732947488432,3.29375
2019-07-24,"8",144.012426279614,2.6875
2019-07-24,"9",11.9562653288489,3.03125
2019-07-25,"0.1",262.145082313866,222.753125
2019-07-25,"1",262.034274199666,228.81875
2019-07-25,"10",0.201498322784528,2.396875
2019-07-25,"11",0,3.0625
2019-07-25,"2",265.319788345897,219.846875
2019-07-25,"3",271.777339805375,212.603125
2019-07-25,"4",271.777339805375,229.98125
2019-07-25,"5",263.254307464675,88.21875
2019-07-25,"6",230.964423118856,5.46875
2019-07-25,"7",201.532604495222,4.578125
2019-07-25,"8",152.153508525403,2.93125
2019-07-25,"9",36.7046557652689,3.4
2019-08-01,"0.1",264.035830376992,167.978125
2019-08-01,"1",265.093569021311,226.534375
2019-08-01,"10",0,2.11875
2019-08-01,"11",0,2.05625
2019-08-01,"2",265.609405547789,223.828125
2019-08-01,"3",269.099994111575,196.025
2019-08-01,"4",269.099994111575,129.390625
2019-08-01,"5",270.201730428436,37.165625
2019-08-01,"6",232.105713617131,3.025
2019-08-01,"7",198.684610756089,2.878125
2019-08-01,"8",137.394403967547,2.4875
2019-08-01,"9",21.3409150042354,2.36875
2019-08-08,"0.1",266.685551577907,206.471875
2019-08-08,"10",7.82651992336531,2.23125
2019-08-08,"11",0,2.146875
2019-08-08,"2",258.524119257993,231.2875
2019-08-08,"3",258.524119257993,215.925
2019-08-08,"4",261.977169772451,11.846875
2019-08-08,"5",260.727807174828,2.971875
2019-08-08,"6",230.576031681128,2.590625
2019-08-08,"7",194.06616978108,2.365625
2019-08-08,"8",151.892231262351,2.240625
2019-08-08,"9",60.4900045746524,2.128125
2019-08-14,"0.1",262.439581993926,231.746875
2019-08-14,"1",262.280280785869,233.740625
2019-08-14,"10",0,1.79375
2019-08-14,"11",0,2.021875
2019-08-14,"2",257.816469293959,234.696875
2019-08-14,"3",259.251847796068,230.88125
2019-08-14,"4",261.058572646009,15.096875
2019-08-14,"5",262.990842607183,3.54375
2019-08-14,"6",224.985630463052,2.6125
2019-08-14,"7",193.190495832616,2.465625
2019-08-14,"8",135.303766128881,2.18125
2019-08-14,"9",18.4367347331334,2.075
2019-08-22,"0.1",261.451528866957,232.740625
2019-08-22,"1",262.912814000393,222.221875
2019-08-22,"10",0,3.546875
2019-08-22,"11",0,3.021875
2019-08-22,"2",252.860586712969,212.196875
2019-08-22,"3",255.328174133058,193.91875
2019-08-22,"4",257.891538780094,185.003125
2019-08-22,"5",262.587483860846,0
2019-08-22,"6",222.467819365318,4.825
2019-08-22,"7",190.982227736198,6.778125
2019-08-22,"8",132.703749661672,5.990625
2019-08-22,"9",15.3770292351264,4.415625
2019-09-04,"0.1",280.674405061037,180.546875
2019-09-04,"1",280.864898802328,188.2
2019-09-04,"10",0,1.9625
2019-09-04,"11",0,1.98125
2019-09-04,"2",279.145650677696,179.625
2019-09-04,"3",273.87326273839,214.625
2019-09-04,"4",276.840146690998,186.30625
2019-09-04,"5",274.48947513814,247.359375
2019-09-04,"6",224.138036099328,6.51875
2019-09-04,"7",187.463438047035,3.134375
2019-09-04,"8",109.066589975353,2.446875
2019-09-04,"9",6.84321482555786,2.234375
2019-09-20,"0.1",287.127729554024,167.99375
2019-09-20,"1",287.689377343922,124.734375
2019-09-20,"10",0,1.96875
2019-09-20,"11",NA,1.846875
2019-09-20,"2",268.449629431137,132.209375
2019-09-20,"3",266.896567425799,145.603125
2019-09-20,"4",268.292723701529,129.275
2019-09-20,"5",268.680131112591,4.2625
2019-09-20,"6",200.34848961707,3.44375
2019-09-20,"7",169.14280775035,2.659375
2019-09-20,"8",76.0815697071447,2.353125
2019-09-20,"9",0,1.946875
2019-10-04,"0.1",277.930402145655,176.85
2019-10-04,"1",280.550788767005,184.8125
2019-10-04,"10",0,1.28125
2019-10-04,"11",NA,1.2375
2019-10-04,"2",282.796343090067,181.478125
2019-10-04,"3",263.872953568073,76.146875
2019-10-04,"4",269.049925874831,4.6625
2019-10-04,"5",250.94463152187,1.603125
2019-10-04,"6",172.226628758999,1.59375
2019-10-04,"7",147.340962826128,1.715625
2019-10-04,"8",18.7787222632568,1.278125
2019-10-04,"9",0,1.3625
2019-10-07,"10",0,1.36875
2019-10-07,"11",NA,1.36875
2019-10-07,"3",261.276681599387,146.85625
2019-10-07,"4",282.066360169949,110.86875
2019-10-07,"5",250.564186998743,2.253125
2019-10-07,"6",164.80183959141,1.703125
2019-10-07,"7",143.241759999235,1.528125
2019-10-07,"8",11.2572785728596,1.3875
2019-10-07,"9",0,1.36875
2019-10-18,"0.1",303.496270449946,119.609375
2019-10-18,"1",303.186675243536,157.190625
2019-10-18,"10",325.679088582905,2.95
2019-10-18,"11",NA,2.95
2019-10-18,"2",273.265118199875,156.6125
2019-10-18,"3",283.409464979995,156.80625
2019-10-18,"4",302.952489882392,157.5125
2019-10-18,"5",325.679088582905,156.8625
2019-10-18,"6",325.679088582905,157.10625
2019-10-18,"7",325.679088582905,156.278125
2019-10-18,"8",325.679088582905,4.16875
2019-10-18,"9",325.679088582905,3.528125
2019-10-28,"0.1",319.205416777909,165.271875
2019-10-28,"10",264.675459299648,1.734375
2019-10-28,"11",NA,1.734375
2019-10-28,"2",300.383672365771,161.68125
2019-10-28,"3",300.383672365771,152.50625
2019-10-28,"4",313.116694936785,149.984375
2019-10-28,"5",316.281037512799,135.3875
2019-10-28,"6",316.196667849337,122.903125
2019-10-28,"7",316.190844985917,88.078125
2019-10-28,"8",296.320168072802,3.071875
2019-10-28,"9",265.488021580954,2.028125
2019-11-15,"0.1",347.073058885816,211.10625
2019-11-15,"1",341.307242682725,211.41875
2019-11-15,"10",289.615043836496,206.959375
2019-11-15,"11",NA,206.959375
2019-11-15,"2",341.298841829423,210.446875
2019-11-15,"3",341.289773945751,210.49375
2019-11-15,"4",341.298428743134,210.346875
2019-11-15,"5",341.29290847126,208.471875
2019-11-15,"6",341.281777953049,208.6625
2019-11-15,"7",341.271969363015,208.784375
2019-11-15,"8",333.733065344173,209.265625
2019-11-15,"9",290.762763583696,208.79375
2019-12-06,"0.1",381.874077425938,255.609375
2019-12-06,"1",380.029566538836,254.865625
2019-12-06,"10",378.014809493517,253.85
2019-12-06,"11",NA,253.85
2019-12-06,"2",380.024651189452,255.221875
2019-12-06,"3",380.017686419763,254.95625
2019-12-06,"4",380.023572116384,255.1125
2019-12-06,"5",380.019957804136,255.71875
2019-12-06,"6",380.008938471114,254.175
2019-12-06,"7",380.001896147503,253.903125
2019-12-06,"8",379.375059863389,254.821875
2019-12-06,"9",379.038587185812,253.70625
2020-03-16,"0.1",365.873362581074,387.1875
2020-03-16,"1",365.877337593045,382.8125
2020-03-16,"10",344.040824798256,350
2020-03-16,"2",373.44462012703,380
2020-03-16,"3",376.214213147244,383.4375
2020-03-16,"4",375.955705046086,382.5
2020-03-16,"5",327.300455836181,380.9375
2020-03-16,"6",344.040824798256,376.5625
2020-03-16,"7",344.040824798256,368.75
2020-03-16,"8",344.040824798256,359.375
2020-03-16,"9",344.040824798256,355
2020-05-14,"0.1",312.168669376444,275.3125
2020-05-14,"1",312.043046506533,277.1875
2020-05-14,"10",0,19.375
2020-05-14,"11",0,18.75
2020-05-14,"2",312.001378510906,277.1875
2020-05-14,"3",300.495571100236,276.875
2020-05-14,"4",289.079781700667,263.75
2020-05-14,"5",279.968055750511,256.25
2020-05-14,"6",292.023578463144,250.625
2020-05-14,"7",283.236400940066,243.75
2020-05-14,"8",286.467522423355,200
2020-05-14,"9",90.472074898302,18.75
2020-06-04,"0.1",290.546480030145,316.25
2020-06-04,"1",291.26918531927,315.3125
2020-06-04,"10",117.082953864075,18.4375
2020-06-04,"11",30.2051163694505,17.8125
2020-06-04,"2",297.122325504226,325.625
2020-06-04,"3",297.747407625453,394.375
2020-06-04,"4",298.785602027694,394.6875
2020-06-04,"5",300.079586903221,354.0625
2020-06-04,"6",297.332422916844,287.1875
2020-06-04,"7",288.291371333374,221.875
2020-06-04,"8",274.784735262241,119.375
2020-06-04,"9",223.430636277903,18.75
2020-06-18,"0.1",278.06150733718,166.559375
2020-06-18,"1",277.763970919125,178.7375
2020-06-18,"10",239.101462554834,1.49375
2020-06-18,"11",128.843549012917,1.31875
2020-06-18,"2",285.20024301564,175.76875
2020-06-18,"3",287.507253932266,197.753125
2020-06-18,"4",292.72007309756,174.621875
2020-06-18,"5",292.72007309756,172.7125
2020-06-18,"6",292.72007309756,92.15
2020-06-18,"7",292.72007309756,45.471875
2020-06-18,"8",292.151053271065,2.490625
2020-06-18,"9",292.151053271065,1.528125
2020-06-25,"0.1",282.273038979681,178.290625
2020-06-25,"1",282.411910742717,177.4375
2020-06-25,"10",183.983315816005,1.53125
2020-06-25,"11",96.5674321009877,1.290625
2020-06-25,"2",285.923519783069,214.103125
2020-06-25,"3",286.936788757332,190.1875
2020-06-25,"4",287.352049216339,152.4875
2020-06-25,"5",289.044656287715,125.8875
2020-06-25,"6",288.527131717467,93.30625
2020-06-25,"7",280.286880795936,13.765625
2020-06-25,"8",271.549076651548,2.24375
2020-06-25,"9",242.182785018086,1.5625
2020-07-02,"0.1",265.983221785044,182.465625
2020-07-02,"1",266.347574899993,174.165625
2020-07-02,"10",66.6212188255938,1.340625
2020-07-02,"11",0,1.20625
2020-07-02,"2",269.338494155713,232.159375
2020-07-02,"3",277.711884463066,214.571875
2020-07-02,"4",278.77080813955,121.303125
2020-07-02,"5",280.729899858974,79.853125
2020-07-02,"6",277.88220723082,44.85625
2020-07-02,"7",266.392498267488,1.896875
2020-07-02,"8",253.108440808087,1.340625
2020-07-02,"9",190.214700615718,1.303125
2020-07-09,"0.1",243.301553589366,166.090625
2020-07-09,"1",243.348847729049,162.640625
2020-07-09,"10",2.33372565851562,1.203125
2020-07-09,"11",1.78095745075321e-06,1.18125
2020-07-09,"2",244.025837662942,232.25625
2020-07-09,"3",269.780905021432,234.20625
2020-07-09,"4",271.599339835503,89.790625
2020-07-09,"5",273.695431009856,41.315625
2020-07-09,"6",271.885572288535,1.6875
2020-07-09,"7",253.690221100703,1.403125
2020-07-09,"8",238.297231779419,1.18125
2020-07-09,"9",113.570536250235,1.25625
2020-07-17,"0.1",236.139442176459,166.571875
2020-07-17,"1",236.000310050081,109.48125
2020-07-17,"10",0,1.69375
2020-07-17,"11",0,1.53125
2020-07-17,"2",251.500728356143,129.45
2020-07-17,"3",266.122666065069,126.646875
2020-07-17,"4",267.613518285892,143.7125
2020-07-17,"5",268.578332964028,138.340625
2020-07-17,"6",265.101689838908,166.884375
2020-07-17,"7",239.351566905339,106.946875
2020-07-17,"8",206.617281737742,3.3125
2020-07-17,"9",92.7579314710427,1.903125
2020-07-23,"0.1",235.158411766412,154.9
2020-07-23,"1",235.676806240698,155.075
2020-07-23,"10",2.83632672667629,1.296875
2020-07-23,"11",0,1.3875
2020-07-23,"2",256.716544451455,155.0625
2020-07-23,"3",265.162701431005,190.90625
2020-07-23,"4",269.751586577384,95.965625
2020-07-23,"5",268.780992334342,19.36875
2020-07-23,"6",259.904819966476,1.51875
2020-07-23,"7",226.728054072009,1.25
2020-07-23,"8",183.206637270941,1.165625
2020-07-23,"9",92.4498856624382,1.1625
2020-07-30,"0.1",254.217722095833,166.8375
2020-07-30,"1",254.077169418161,164.2
2020-07-30,"10",5.92507529551493,1.215625
2020-07-30,"11",0,1.2
2020-07-30,"2",262.936996501932,196.475
2020-07-30,"3",265.184363959677,179
2020-07-30,"4",268.557762770917,25.7125
2020-07-30,"5",266.412117654372,1.390625
2020-07-30,"6",246.421062407984,1.06875
2020-07-30,"7",207.172217244722,1.08125
2020-07-30,"8",162.664901263277,1.071875
2020-07-30,"9",94.1492401162226,1.21875
2020-08-06,"0.1",262.618208184059,112.596875
2020-08-06,"1",262.90373048871,158.140625
2020-08-06,"10",7.66071667315703,1.234375
2020-08-06,"11",0,1.39375
2020-08-06,"2",263.418011453742,155.5375
2020-08-06,"3",264.303145543182,105.4875
2020-08-06,"4",266.926696853802,1.815625
2020-08-06,"5",263.517752869296,1.265625
2020-08-06,"6",230.300589269153,1.396875
2020-08-06,"7",189.64372431336,1.25
2020-08-06,"8",149.911878800773,1.215625
2020-08-06,"9",89.1547701970315,1.175
2020-08-12,"0.1",265.144387318973,177.303125
2020-08-12,"1",265.023692609485,176.975
2020-08-12,"10",0,1.165625
2020-08-12,"11",0,1.159375
2020-08-12,"2",259.650939576405,180.215625
2020-08-12,"3",260.053795384519,110.203125
2020-08-12,"4",261.878459276899,1.23125
2020-08-12,"5",261.36466479443,1.096875
2020-08-12,"6",224.331504718505,1.1375
2020-08-12,"7",180.604008298074,1.175
2020-08-12,"8",135.491341449225,1.01875
2020-08-12,"9",56.0633243167543,1.303125
2020-08-20,"0.1",265.001988213938,169.6125
2020-08-20,"1",264.42866084363,167.503125
2020-08-20,"10",0,1.20625
2020-08-20,"11",0,1.2125
2020-08-20,"2",259.715529487175,167.69375
2020-08-20,"3",258.282685992958,44.01875
2020-08-20,"4",261.9305571211,1.303125
2020-08-20,"5",254.00969597131,1.096875
2020-08-20,"6",209.564318022485,1.15
2020-08-20,"7",170.609492526177,1.309375
2020-08-20,"8",130.679119723429,1.10625
2020-08-20,"9",66.5472085982782,1.05625
2020-08-26,"0.1",263.756566950593,164.9125
2020-08-26,"1",263.830285555096,165.721875
2020-08-26,"10",0,1.325
2020-08-26,"11",0,1.328125
2020-08-26,"2",250.89373884855,160.4125
2020-08-26,"3",253.708602844948,67.028125
2020-08-26,"4",256.771138285757,1.215625
2020-08-26,"5",248.297556581713,1.21875
2020-08-26,"6",198.125666435435,1.121875
2020-08-26,"7",163.613652181809,1.115625
2020-08-26,"8",115.356900319597,1.1625
2020-08-26,"9",24.4284657743349,1.065625
2020-09-03,"0.1",257.712317145963,181.9125
2020-09-03,"1",257.841715181944,182.728125
2020-09-03,"10",26.9581094294393,1.015625
2020-09-03,"11",0,1.240625
2020-09-03,"2",262.114227830155,188.93125
2020-09-03,"3",261.979640335211,112.684375
2020-09-03,"4",260.553625040898,1.85625
2020-09-03,"5",254.802706348611,1.4875
2020-09-03,"6",218.275394703912,1.275
2020-09-03,"7",166.209047597331,1.165625
2020-09-03,"8",125.518521627303,1.259375
2020-09-03,"9",86.3277529483072,1.15
2020-09-16,"0.1",269.300079119948,150.565625
2020-09-16,"1",269.145180878607,149.58125
2020-09-16,"10",0,1.465625
2020-09-16,"11",0,1.340625
2020-09-16,"2",267.564991270708,150.109375
2020-09-16,"3",265.971711922746,146.35
2020-09-16,"4",266.117074813356,0
2020-09-16,"5",258.852911879073,2.5625
2020-09-16,"6",217.13054146177,2.0125
2020-09-16,"7",159.69433303892,1.7375
2020-09-16,"8",98.9233499196349,1.553125
2020-09-16,"9",11.3438095607359,1.51875
2020-10-01,"0.1",288.001218424826,183.25
2020-10-01,"1",287.778631424255,123.296875
2020-10-01,"10",30.9737895304552,1.296875
2020-10-01,"11",0,1.334375
2020-10-01,"2",282.986256407377,136.984375
2020-10-01,"3",277.815981985901,154.25625
2020-10-01,"4",269.941977557728,160.053125
2020-10-01,"5",297.919948517523,47.028125
2020-10-01,"6",297.919948517523,1.671875
2020-10-01,"7",297.919948517523,1.55
2020-10-01,"8",297.919948517523,1.43125
2020-10-01,"9",145.08562717419,1.221875
2020-10-14,"0.1",300.088733270593,288.11875
2020-10-14,"1",305.192088829402,192.1875
2020-10-14,"10",51.921216974848,1.9375
2020-10-14,"11",24.1784130786422,1.8375
2020-10-14,"2",295.223938725878,182.653125
2020-10-14,"3",291.487237051731,204.7375
2020-10-14,"4",294.798901297423,183.7875
2020-10-14,"5",294.798901297423,197.059375
2020-10-14,"6",294.798901297423,139.590625
2020-10-14,"7",279.230912189509,2.98125
2020-10-14,"8",278.304054816422,1.871875
2020-10-14,"9",99.4820907613133,1.84375
2020-10-26,"0.1",313.675592891562,221.88125
2020-10-26,"1",313.806539387843,235.36875
2020-10-26,"10",106.899907281382,2.646875
2020-10-26,"11",105.482805704758,1.684375
2020-10-26,"2",300.50348845705,261.215625
2020-10-26,"3",263.812136940864,188.125
2020-10-26,"4",298.679674185817,178.496875
2020-10-26,"5",304.586369638982,140.834375
2020-10-26,"6",305.109826948908,4.76875
2020-10-26,"7",305.022546389617,2.484375
2020-10-26,"8",305.022546389617,2.484375
2020-10-26,"9",113.63324777636,2.4125
2020-11-10,"0.1",333.015780282137,281.6875
2020-11-10,"1",333.138438527378,241.253125
2020-11-10,"10",236.101978522701,113.734375
2020-11-10,"11",234.358534000544,89.125
2020-11-10,"2",326.028843562785,248.615625
2020-11-10,"3",323.405252551551,219.16875
2020-11-10,"4",324.110344192514,212.84375
2020-11-10,"5",320.373181119681,206.578125
2020-11-10,"6",320.365020240943,199.29375
2020-11-10,"7",320.357553122447,181.653125
2020-11-10,"8",320.330863238338,168.215625
2020-11-10,"9",236.10295363336,151.396875
2021-03-08,"0.1",370.040799026459,360.13125
2021-03-08,"1",361.254968034785,354.121875
2021-03-08,"10",359.104937228799,377.203125
2021-03-08,"11",357.905142012668,380.434375
2021-03-08,"2",360.599156329839,349.44375
2021-03-08,"3",360.462382538283,372.090625
2021-03-08,"4",360.101533017459,376.3625
2021-03-08,"5",360.107287418562,375.56875
2021-03-08,"6",360.10334119795,371.9375
2021-03-08,"7",360.094467835382,376.796875
2021-03-08,"8",360.085764257469,379.596875
2021-03-08,"9",359.208710508078,377.61875
2021-03-31,"0.1",329.520234832244,324.678125
2021-03-31,"1",329.264475764542,301.740625
2021-03-31,"10",311.507824470322,260.975
2021-03-31,"11",310.703133682869,260.975
2021-03-31,"2",327.357832853656,324.35
2021-03-31,"3",315.119438508426,334.790625
2021-03-31,"4",319.263163135834,331.203125
2021-03-31,"5",319.263163135834,323.8
2021-03-31,"6",323.50030064932,303.528125
2021-03-31,"7",323.492245987206,284.1
2021-03-31,"8",323.488049818818,271.203125
2021-03-31,"9",315.15109854918,271.459375
2021-04-05,"0.1",342.965559191989,279.921875
2021-04-05,"1",342.753738025315,325.634375
2021-04-05,"10",335.01661097806,293.903125
2021-04-05,"11",334.242238521555,280.20625
2021-04-05,"2",342.082664261044,324.559375
2021-04-05,"3",336.900733491625,320.73125
2021-04-05,"4",332.371554611509,319.846875
2021-04-05,"5",337.098040917326,315.9875
2021-04-05,"6",335.996100057808,313.5875
2021-04-05,"7",335.986833558058,309.81875
2021-04-05,"8",335.983293288064,303.18125
2021-04-05,"9",335.33549088685,299.321875
2021-05-03,"0.1",299.977912413911,270.553125
2021-05-03,"1",300.154261822347,273.0625
2021-05-03,"10",122.493665734118,57.0625
2021-05-03,"11",75.8973970591822,53.284375
2021-05-03,"2",299.563625129344,275.153125
2021-05-03,"3",297.229195698413,280.684375
2021-05-03,"4",303.530160300723,277.45625
2021-05-03,"5",304.648447015403,190.85625
2021-05-03,"6",305.804292072241,167.0375
2021-05-03,"7",304.360651274163,133.00625
2021-05-03,"8",293.548767600514,87.821875
2021-05-03,"9",192.374525603931,76.23125
2021-05-14,"0.1",302.995422651678,275.709375
2021-05-14,"1",302.916803822635,279.35
2021-05-14,"10",18.8662940420334,4.8375
2021-05-14,"11",0,4.934375
2021-05-14,"2",300.759536511334,277.725
2021-05-14,"3",297.731652206081,280.9875
2021-05-14,"4",291.34497094802,293.7125
2021-05-14,"5",300.345335893637,233.71875
2021-05-14,"6",307.86242774851,143.246875
2021-05-14,"7",298.138503258581,83.5875
2021-05-14,"8",268.84586727684,36.521875
2021-05-14,"9",127.836231293954,5.159375
2021-05-31,"0.1",285.625174599529,235.125
2021-05-31,"1",287.438779787029,235.25
2021-05-31,"10",0,36.225
2021-05-31,"11",0,35.2625
2021-05-31,"2",287.417738655103,243.521875
2021-05-31,"3",299.425402677883,265.396875
2021-05-31,"4",304.881719013016,301.46875
2021-05-31,"5",309.828443128507,243.4
2021-05-31,"6",308.829917244957,115.625
2021-05-31,"7",277.773861402621,42.759375
2021-05-31,"8",234.763897954206,38.059375
2021-05-31,"9",30.5126294504719,37.228125
2021-06-15,"0.1",294.040937091638,251.875
2021-06-15,"1",296.122112852137,255.3125
2021-06-15,"2",309.807534521799,257.1875
2021-06-15,"3",304.191321853412,256.25
2021-06-15,"4",300.249485519842,304.375
2021-06-15,"5",307.354500460477,239.375
2021-06-15,"6",313.456251658324,120.3125
2021-06-15,"7",283.427370930292,43.75
2021-06-16,"0.1",287.108999550611,239.18125
2021-06-16,"1",288.834965624265,217.79375
2021-06-16,"10",0,30.984375
2021-06-16,"11",0,32.44375
2021-06-16,"2",295.188855993691,255.65
2021-06-16,"3",288.272899249432,262.9375
2021-06-16,"4",299.543704381164,287.61875
2021-06-16,"5",306.452001474519,186.9875
2021-06-16,"6",311.332574223447,87.51875
2021-06-16,"7",280.746221370781,44.05
2021-06-16,"8",236.33757470037,35.8375
2021-06-16,"9",19.2980836051878,31.240625
2021-06-28,"0.1",315.884372567405,258.39375
2021-06-28,"1",328.576593279406,275.015625
2021-06-28,"10",0.000574134859914832,16.45625
2021-06-28,"11",0.000461252380910289,16.753125
2021-06-28,"2",280.193082572882,284.271875
2021-06-28,"3",277.686533743734,276.16875
2021-06-28,"4",287.866156800227,281.18125
2021-06-28,"5",287.642422016273,116.459375
2021-06-28,"6",283.293032321442,42.74375
2021-06-28,"7",256.70021880996,23.525
2021-06-28,"8",203.064057402352,20.45
2021-06-28,"9",44.945176555143,18.134375
2021-07-12,"0.1",270.918228197769,279.965625
2021-07-12,"1",272.642966787716,275.2875
2021-07-12,"10",0,23.884375
2021-07-12,"11",0,22.446875
2021-07-12,"2",277.42666095282,282.009375
2021-07-12,"3",274.368963533968,270.31875
2021-07-12,"4",275.838934235872,164.384375
2021-07-12,"5",277.520608538625,51.084375
2021-07-12,"6",251.572136556471,41.865625
2021-07-12,"7",215.489983028323,35.025
2021-07-12,"8",160.535047539689,29.4
2021-07-12,"9",28.1427064272825,25.671875
2021-07-26,"0.1",258.384273646299,236.85625
2021-07-26,"1",260.625847531762,217.99375
2021-07-26,"10",0,63.725
2021-07-26,"11",0,63.6625
2021-07-26,"2",266.226526057781,257.896875
2021-07-26,"3",262.917914252723,77.025
2021-07-26,"4",269.087987882667,44.875
2021-07-26,"5",269.838661473672,51.515625
2021-07-26,"6",236.627421024187,46.0875
2021-07-26,"7",193.245642406529,54.20625
2021-07-26,"8",127.862803577445,60.146875
2021-07-26,"9",0,60.7125
2021-08-09,"0.1",264.246553931853,295.625
2021-08-09,"1",265.712082599402,290.3125
2021-08-09,"2",266.795081621911,294.375
2021-08-09,"3",266.399822629336,248.75
2021-08-09,"4",268.132246190122,26.875
2021-08-23,"0.1",275.74875301108,280.3125
2021-08-23,"1",276.067809262469,279.6875
2021-08-23,"10",30.9490090396771,3.4375
2021-08-23,"11",0,3.75
2021-08-23,"2",274.642851291167,279.0625
2021-08-23,"3",275.921258673437,275.625
2021-08-23,"4",278.900827819223,32.8125
2021-08-23,"5",278.900827819223,6.875
2021-08-23,"6",256.509007989246,5
2021-08-23,"7",226.723757292761,4.375
2021-08-23,"8",172.745185921508,4.375
2021-08-23,"9",90.8599757523096,4.0625
2021-09-06,"0.1",281.590473079927,272.5
2021-09-06,"1",282.750945993664,272.8125
2021-09-06,"10",4.25194826694352,5
2021-09-06,"11",0,5
2021-09-06,"2",279.236513413976,271.875
2021-09-06,"3",280.309749769144,270.625
2021-09-06,"4",283.964829353989,131.5625
2021-09-06,"5",283.964829353989,10.3125
2021-09-06,"6",251.901818027837,6.875
2021-09-06,"7",221.62640534352,6.5625
2021-09-06,"8",160.128497440944,5.9375
2021-09-06,"9",63.1782997001444,5.625
2021-09-21,"0.1",282.497367052693,240.9375
2021-09-21,"1",285.21142399122,238.125
2021-09-21,"10",0,5.9375
2021-09-21,"11",NA,5.3125
2021-09-21,"2",286.903432132292,233.125
2021-09-21,"3",289.90527285476,223.75
2021-09-21,"4",288.775647883518,224.375
2021-09-21,"5",286.6988215021,14.0625
2021-09-21,"6",243.108306538889,8.75
2021-09-21,"7",205.672531912066,7.5
2021-09-21,"8",101.04234378365,6.25
2021-09-21,"9",0.238485061477735,5.9375
2021-10-12,"0.1",299.64671980499,247.1875
2021-10-12,"1",299.555094684758,249.0625
2021-10-12,"10",0,7.8125
2021-10-12,"11",0,7.8125
