"DateTime","Depth","mod_chla","obs_chla"
2018-07-19,"11",NA,1.2172
2018-07-19,"2",3.4735772329607,14.541
2018-07-19,"3",3.50007795313999,4.5936
2018-07-19,"4",3.63948468171615,4.2661
2018-07-19,"5",3.91796797504304,2.2321
2018-07-19,"6",3.70676448979611,1.1646
2018-07-19,"7",3.724622677534,0.9624
2018-07-19,"8",4.03408724050153,1.1686
2018-07-19,"9",5.08278295543098,1.298
2018-07-26,"0.1",3.21205077416035,3.3038
2018-07-26,"1",3.25454808447174,6.6092
2018-07-26,"10",6.55460727664228,1.5599
2018-07-26,"11",NA,1.5599
2018-07-26,"2",3.39558001864766,7.6896
2018-07-26,"3",3.51491798282444,8.1488
2018-07-26,"4",3.57339376012996,3.795
2018-07-26,"5",3.55336505945415,1.8645
2018-07-26,"6",1.93714659836107,1.1676
2018-07-26,"7",0.576613715562734,1.2967
2018-07-26,"8",0.576613715562734,1.5599
2018-07-26,"9",1.5404576593536,1.5599
2018-08-02,"0.1",3.24427201579916,5.1435
2018-08-02,"1",3.31329273505953,4.8645
2018-08-02,"10",6.83587208192667,1.2414
2018-08-02,"11",NA,1.201
2018-08-02,"2",3.48859068404239,4.3429
2018-08-02,"3",3.5805765633281,3.0247
2018-08-02,"4",3.63590762675462,4.258
2018-08-02,"5",3.75300495312331,2.0866
2018-08-02,"6",3.28090875286455,1.6862
2018-08-02,"7",0.858987727534791,1.6256
2018-08-02,"8",0.858987727534791,1.29
2018-08-02,"9",2.7336904034879,1.4274
2018-08-09,"0.1",3.41945402799528,3.1622
2018-08-09,"1",3.5011528364654,4.6987
2018-08-09,"10",5.61486827234366,1.6013
2018-08-09,"11",NA,1.6013
2018-08-09,"2",3.58540032628,5.0101
2018-08-09,"3",3.66003495141763,4.8726
2018-08-09,"4",3.71142245222292,3.5584
2018-08-09,"5",3.96260271104773,3.2471
2018-08-09,"6",4.35467467931252,1.6822
2018-08-09,"7",1.67084553917732,1.4274
2018-08-09,"8",1.39189840879264,1.4396
2018-08-09,"9",1.79368761887606,1.6013
2018-08-16,"0.1",3.42388956966628,6.5993
2018-08-16,"1",3.44544874709631,9.9393
2018-08-16,"10",6.39199876315458,1.9895
2018-08-16,"11",NA,2.5192
2018-08-16,"2",3.59433194639583,10.7723
2018-08-16,"3",3.69538654382669,12.0784
2018-08-16,"4",3.76021499868471,5.0708
2018-08-16,"5",3.98562442574602,5.7582
2018-08-16,"6",3.37027752552724,2.1472
2018-08-16,"7",2.03972054571215,1.9612
2018-08-16,"8",3.63037906413191,1.9288
2018-08-16,"9",6.09778045020759,1.941
2018-08-24,"0.1",3.38986130542676,3.7606
2018-08-24,"1",3.45987777272192,6.1828
2018-08-24,"10",5.11980458299146,1.9005
2018-08-24,"11",NA,1.9733
2018-08-24,"2",3.64818575462457,5.0869
2018-08-24,"3",3.76139137522102,6.9147
2018-08-24,"4",3.87083828720581,5.6854
2018-08-24,"5",4.05841898782041,6.7933
2018-08-24,"6",2.27889402854288,2.3211
2018-08-24,"7",1.08404602858604,1.9005
2018-08-24,"8",1.77382337646921,1.7469
2018-08-24,"9",3.9806681202138,1.8925
2018-09-07,"0.1",3.56721110009243,1.6976
2018-09-07,"1",3.57725094112228,1.7977
2018-09-07,"10",7.59885034447369,2.0848
2018-09-07,"11",NA,2.0848
2018-09-07,"2",3.68342240607267,2.7828
2018-09-07,"3",3.87893498447786,5.7724
2018-09-07,"4",4.04444891712236,4.4023
2018-09-07,"5",4.2923632857807,6.3625
2018-09-07,"6",4.84068435615696,3.9394
2018-09-07,"7",4.56119358465115,2.147
2018-09-07,"8",4.43654899229621,2.0184
2018-09-07,"9",6.76885495239814,2.0156
2018-09-21,"0.1",3.37557953594219,2.9802
2018-09-21,"1",3.40574007427566,4.8888
2018-09-21,"10",3.11086645349282,1.5002
2018-09-21,"11",NA,1.4881
2018-09-21,"2",3.50363353540642,6.4658
2018-09-21,"3",3.573448740877,8.1439
2018-09-21,"4",3.42689059008157,4.3186
2018-09-21,"5",2.91265857976309,7.5333
2018-09-21,"6",1.17566067627828,4.3955
2018-09-21,"7",0.648416766590931,1.4962
2018-09-21,"8",0.321077052657666,1.2212
2018-09-21,"9",1.00342667765773,1.3142
2018-10-05,"0.1",2.67783569848545,1.755
2018-10-05,"1",2.67684205711154,2.2766
2018-10-05,"10",3.58708313968938,0.9786
2018-10-05,"11",3.66518076442921,1.29
2018-10-05,"2",2.61235195850764,4.448
2018-10-05,"3",2.29736927674194,9.9757
2018-10-05,"4",1.87454092532152,8.6292
2018-10-05,"5",1.63514414230205,8.1156
2018-10-05,"6",1.33005509750191,3.518
2018-10-05,"7",1.20130044606378,1.7995
2018-10-05,"8",1.06167953882388,1.112
2018-10-05,"9",0.932530500255308,0.922
2018-10-19,"0.1",2.51601128760099,1.6862
2018-10-19,"1",2.52569263840126,3.3441
2018-10-19,"10",2.42470538838887,1.6377
2018-10-19,"11",2.42198182576294,1.6377
2018-10-19,"2",2.47788867197152,4.3591
2018-10-19,"3",0.336835041687591,4.5896
2018-10-19,"4",0.317972100577995,3.4007
2018-10-19,"5",0.317972100577995,4.2297
2018-10-19,"6",0.757894565963657,2.7376
2018-10-19,"7",0.450107780044105,2.2321
2018-10-19,"8",1.73197006626843,1.8358
2018-10-19,"9",2.40450857440653,1.4477
2018-11-02,"0.1",0.327154044902845,3.1087
2018-11-02,"1",0.327154044902845,3.2696
2018-11-02,"10",3.52900365589477,3.0884
2018-11-02,"11",3.56970595993697,3.7312
2018-11-02,"2",0.327154044902845,3.0587
2018-11-02,"3",0.360768906348875,2.508
2018-11-02,"4",0.360768906348875,2.2756
2018-11-02,"5",0.367449296220097,1.9213
2018-11-02,"6",0.400389920367538,2.319
2018-11-02,"7",0.458537137135087,1.9459
2018-11-02,"8",0.501617106065017,1.9371
2018-11-02,"9",2.96789215247933,2.6531
2018-11-16,"0.1",0.160454249502304,0.4327
2018-11-16,"1",0.160454249502304,0.6511
2018-11-16,"10",3.1801768223704,0.9462
2018-11-16,"11",3.17791220715486,1.0635
2018-11-16,"2",0.160454249502304,0.926
2018-11-16,"3",0.160454249502304,0.9341
2018-11-16,"4",0.160454249502304,0.9705
2018-11-16,"5",0.13239689785171,0.9867
2018-11-16,"6",0.118683517381989,1.0029
2018-11-16,"7",0.118683517381989,0.8775
2018-11-16,"8",0.147486868812341,1.1606
2018-11-16,"9",0.928646804656427,1.015
2018-12-06,"0.1",1.57861552377258,0.5419
2018-12-06,"1",1.57861552377258,0.7238
2018-12-06,"10",1.57861552377258,2.1472
2018-12-06,"11",0.842019225590948,2.1027
2018-12-06,"2",1.57861552377258,1.6175
2018-12-06,"3",1.57861552377258,2.0542
2018-12-06,"4",1.57861552377258,2.1108
2018-12-06,"5",1.57861552377258,2.3615
2018-12-06,"6",1.57861552377258,2.3494
2018-12-06,"7",1.57861552377258,2.0663
2018-12-06,"8",1.57861552377258,2.0623
2018-12-06,"9",1.57861552377258,2.0825
2019-06-13,"0.1",2.81773413659353,0.3186
2019-06-13,"1",2.97277164452089,0.6941
2019-06-13,"10",2.66461988817003,1.8839
2019-06-13,"11",2.99056935802446,1.5763
2019-06-13,"2",3.34904513899316,0.8404
2019-06-13,"3",3.52926583903481,0.8541
2019-06-13,"4",3.56650847585052,4.0888
2019-06-13,"5",3.77847046540442,5.2442
2019-06-13,"6",2.07629720809411,3.0944
2019-06-13,"7",0.314960559127927,4.1894
2019-06-13,"8",0.314960559127927,2.6611
2019-06-13,"9",1.02475935576708,2.186
2019-06-20,"0.1",3.10765898849139,0.6169
2019-06-20,"1",3.23645099947981,0.5512
2019-06-20,"10",3.67137477363531,1.4726
2019-06-20,"11",4.22425407371962,1.5231
2019-06-20,"2",3.47682367157766,0.7142
2019-06-20,"3",3.51527815039449,0.9683
2019-06-20,"4",3.58430408266616,1.5078
2019-06-20,"5",3.64125440670762,7.9917
2019-06-20,"6",3.66720015517933,8.5556
2019-06-20,"7",2.85532625029823,3.3441
2019-06-20,"8",1.74849728935749,1.804
2019-06-20,"9",0.755419583290452,1.5388
2019-06-27,"0.1",3.24893240818822,0.2754
2019-06-27,"1",3.29940830889906,0.375
2019-06-27,"10",4.5425011782847,1.7342
2019-06-27,"11",4.6392444510177,1.9099
2019-06-27,"2",3.52824030381916,0.6653
2019-06-27,"3",3.55641727993959,0.7708
2019-06-27,"4",3.65967104239835,1.7183
2019-06-27,"5",3.83281299816796,1.5617
2019-06-27,"6",3.84025585999079,2.3479
2019-06-27,"7",3.7373056193198,15.0811
2019-06-27,"8",1.26868077545641,1.798
2019-06-27,"9",2.90947284359951,1.5455
2019-07-03,"0.1",3.42712124368561,0.5836
2019-07-03,"1",3.43530250603919,0.5317
2019-07-03,"10",4.90961444763437,1.8699
2019-07-03,"11",5.38506143861626,1.8945
2019-07-03,"2",3.52068837612735,0.707
2019-07-03,"3",3.57136944262628,0.7432
2019-07-03,"4",3.59032023266265,1.899
2019-07-03,"5",3.76212645396196,0.7496
2019-07-03,"6",4.02618693195484,0.7077
2019-07-03,"7",0.813697466309389,7.7942
2019-07-03,"8",0.813697466309389,2.3697
2019-07-03,"9",3.47107630791285,1.6445
2019-07-10,"1",3.40025575273738,0.7596
2019-07-10,"10",4.93792800227895,1.1564
2019-07-10,"11",6.05510480290782,1.244
2019-07-10,"2",3.54331644148825,0.9541
2019-07-10,"3",3.61045009834747,0.8969
2019-07-10,"4",3.6473239452398,1.946
2019-07-10,"5",3.71728494401402,1.74
2019-07-10,"6",4.00374972856224,6.6915
2019-07-10,"7",0.951513044448004,4.3836
2019-07-10,"8",0.951513044448004,1.9956
2019-07-10,"9",1.95319974144685,0.9885
2019-07-11,"0.1",3.34565661351109,0.7367
2019-07-11,"1",3.42046274433964,0.7519
2019-07-11,"10",5.33180734248459,1.0609
2019-07-11,"11",6.00316489867232,0.8969
2019-07-11,"2",3.55415467278221,1.0266
2019-07-11,"3",3.60988711715225,0.9351
2019-07-11,"4",3.7084382665962,1.7629
2019-07-11,"5",3.79044777136566,1.6332
2019-07-11,"6",3.97384246448325,10.0218
2019-07-11,"7",1.72758461995343,3.5978
2019-07-11,"8",0.879265486776877,1.7705
2019-07-11,"9",2.11177729584751,1.4043
2019-07-24,"0.1",3.32606364344383,1.4058
2019-07-24,"1",3.32934569848847,1.8049
2019-07-24,"10",6.33433564779731,0.5205
2019-07-24,"11",6.34323906184913,0.5755
2019-07-24,"2",3.4960944327534,2.6809
2019-07-24,"3",3.66224073640243,2.5033
2019-07-24,"4",3.78628973004867,2.4244
2019-07-24,"5",3.90960347669949,11.3564
2019-07-24,"6",1.73685496598566,12.9523
2019-07-24,"7",0.944443670268153,1.774
2019-07-24,"8",0.944443670268153,0.6091
2019-07-24,"9",2.08773453721741,0.6203
2019-07-25,"0.1",3.35870412018667,1.9836
2019-07-25,"1",3.41460028374839,1.657
2019-07-25,"10",5.65823613645713,0.7251
2019-07-25,"11",5.72474469964111,0.5879
2019-07-25,"2",3.57872346000713,2.4101
2019-07-25,"3",3.75635190225893,1.9921
2019-07-25,"4",3.90106755875696,6.2348
2019-07-25,"5",4.04735897758311,12.2786
2019-07-25,"6",2.73862523131045,13.0119
2019-07-25,"7",0.82371375647138,2.7716
2019-07-25,"8",0.82371375647138,0.6255
2019-07-25,"9",2.39459894019502,0.565
2019-08-01,"0.1",3.41014904696993,1.2045
2019-08-01,"1",3.49643649262391,1.4902
2019-08-01,"10",5.54160818981145,1.1545
2019-08-01,"11",6.66534140607045,0.8269
2019-08-01,"2",3.67235697317777,2.1938
2019-08-01,"3",3.81638394891025,2.4512
2019-08-01,"4",3.88309389866293,5.3795
2019-08-01,"5",4.01237918345456,5.365
2019-08-01,"6",4.2197890068193,8.3629
2019-08-01,"7",0.785227410729476,3.34
2019-08-01,"8",0.785227410729476,1.2898
2019-08-01,"9",1.95832627543612,0.8356
2019-08-08,"0.1",3.68111517225547,2.017
2019-08-08,"10",3.92602967300512,0.7095
2019-08-08,"11",5.29903668262113,0.7326
2019-08-08,"2",3.80589631753226,2.7013
2019-08-08,"3",3.89595940741523,2.9843
2019-08-08,"4",3.99279587343613,3.347
2019-08-08,"5",4.10519867609895,22.8245
2019-08-08,"6",3.32390111148694,4.9994
2019-08-08,"7",1.4735048020329,2.1421
2019-08-08,"8",1.20811219228659,1.3556
2019-08-08,"9",0.606280525438559,1.0131
2019-08-14,"0.1",3.6181289372754,1.3484
2019-08-14,"1",3.70397166417214,2.0395
2019-08-14,"10",4.93237271331103,0.8123
2019-08-14,"11",5.02820831600874,0.9003
2019-08-14,"2",3.81476430695149,2.6316
2019-08-14,"3",3.90593060852092,2.886
2019-08-14,"4",4.0104086786902,17.6606
2019-08-14,"5",4.08783108784785,28.3805
2019-08-14,"6",4.16648578477349,3.355
2019-08-14,"7",1.63244291673066,2.2582
2019-08-14,"8",1.40001411716462,1.5894
2019-08-14,"9",1.37326648688922,0.9644
2019-08-22,"0.1",3.6443037121819,2.022
2019-08-22,"1",3.71889383769544,2.0993
2019-08-22,"10",5.47599235492019,1.5503
2019-08-22,"11",5.52753961303284,1.6091
2019-08-22,"2",3.84601288914821,2.4743
2019-08-22,"3",3.9830540162688,7.0667
2019-08-22,"4",4.09668012984439,5.7495
2019-08-22,"5",4.23793446262631,16.0597
2019-08-22,"6",4.39073352994224,5.0095
2019-08-22,"7",1.60743701762663,3.6954
2019-08-22,"8",1.64917183625043,2.0959
2019-08-22,"9",1.88906466191785,1.6131
2019-09-04,"0.1",3.54826927443169,1.1804
2019-09-04,"1",3.62872507485029,2.2265
2019-09-04,"10",7.37120092403031,1.1965
2019-09-04,"11",7.40829242869129,1.4145
2019-09-04,"2",3.86898138874138,3.4754
2019-09-04,"3",3.98163589660226,7.2586
2019-09-04,"4",4.05081797989601,5.1028
2019-09-04,"5",4.09490479895892,27.0009
2019-09-04,"6",4.39781843321171,4.7319
2019-09-04,"7",4.30918180131347,4.4848
2019-09-04,"8",3.99710334444339,1.4803
2019-09-04,"9",4.9906793386687,1.3038
2019-09-20,"0.1",3.2046278010392,2.3498
2019-09-20,"1",3.20710327822,3.1899
2019-09-20,"10",12.2784406761212,1.4889
2019-09-20,"11",NA,1.2967
2019-09-20,"2",3.46003166663688,4.8964
2019-09-20,"3",3.82238346154048,5.1047
2019-09-20,"4",3.95654729726573,6.2071
2019-09-20,"5",4.09375119614287,30.0381
2019-09-20,"6",3.52077743565419,2.7589
2019-09-20,"7",3.40697297180846,3.4311
2019-09-20,"8",3.54959770142443,1.8256
2019-09-20,"9",5.15246508799427,1.4893
2019-10-04,"0.1",2.95144271102279,1.6561
2019-10-04,"1",2.95426688459833,2.4009
2019-10-04,"10",15.5521269166634,1.3227
2019-10-04,"11",NA,1.3215
2019-10-04,"2",3.08131177698171,3.9505
2019-10-04,"3",3.61552199954517,5.2222
2019-10-04,"4",3.85003124677309,4.4109
2019-10-04,"5",4.02031071321851,2.7957
2019-10-04,"6",5.16467672929784,2.7231
2019-10-04,"7",5.74276992066447,3.5895
2019-10-04,"8",7.17452353062379,1.7656
2019-10-04,"9",14.8782910123886,1.5689
2019-10-07,"10",15.015703447962,1.4535
2019-10-07,"11",NA,1.4535
2019-10-07,"3",3.51669670062515,7.0559
2019-10-07,"4",3.71297659910059,4.9028
2019-10-07,"5",3.8971563386718,5.2232
2019-10-07,"6",3.56590417207432,2.407
2019-10-07,"7",4.49273596309399,2.8298
2019-10-07,"8",5.78122378385935,1.7599
2019-10-07,"9",14.9077925804601,1.3987
2019-10-18,"0.1",1.33183197407115,2.4129
2019-10-18,"1",1.33183197407115,3.5225
2019-10-18,"10",11.660394367348,1.4506
2019-10-18,"11",NA,1.4506
2019-10-18,"2",1.33183197407115,5.533
2019-10-18,"3",1.33183197407115,5.8931
2019-10-18,"4",1.33183197407115,5.8293
2019-10-18,"5",1.33183197407115,5.6311
2019-10-18,"6",1.393509427045,5.9551
2019-10-18,"7",1.53163034746955,5.6308
2019-10-18,"8",2.65096081589736,1.6297
2019-10-18,"9",11.2200618158699,1.4793
2019-10-28,"0.1",0.355044811549427,3.3382
2019-10-28,"10",5.11700886863974,2.343
2019-10-28,"11",NA,2.343
2019-10-28,"2",0.355044811549427,4.9084
2019-10-28,"3",0.398237598089769,4.4483
2019-10-28,"4",0.398237598089769,5.0755
2019-10-28,"5",0.398243327514751,4.1979
2019-10-28,"6",0.519416983714979,2.6868
2019-10-28,"7",0.661871131911989,1.5977
2019-10-28,"8",0.556471992833197,1.4146
2019-10-28,"9",0.556471992833197,1.9428
2019-11-15,"0.1",0.454828421620152,3.0043
2019-11-15,"1",0.454828421620152,4.9718
2019-11-15,"10",2.5299826560299,6.1902
2019-11-15,"11",NA,6.1902
2019-11-15,"2",0.455606132653993,5.8381
2019-11-15,"3",2.4955430519278,5.9036
2019-11-15,"4",2.52997536806506,7.1393
2019-11-15,"5",2.52998265279728,6.9509
2019-11-15,"6",2.5299826560299,5.6656
2019-11-15,"7",2.5299826560299,6.9423
2019-11-15,"8",2.5299826560299,6.8158
2019-11-15,"9",2.5299826560299,5.8216
2019-12-06,"0.1",1.78339899909324,2.7717
2019-12-06,"1",1.78339899909324,4.978
2019-12-06,"10",1.28439736161142,5.9129
2019-12-06,"11",NA,5.9129
2019-12-06,"2",1.78339899909324,5.1056
2019-12-06,"3",1.78339899909324,5.2667
2019-12-06,"4",1.78339899909324,5.4881
2019-12-06,"5",1.78339899909324,5.603
2019-12-06,"6",1.78339899909324,5.6205
2019-12-06,"7",1.78339899909324,5.3532
2019-12-06,"8",1.78339899909324,5.4511
2019-12-06,"9",1.78339899909324,5.4559
2020-06-18,"0.1",0.724073440248308,0.9313
2020-06-18,"1",0.794237655860522,2.0139
2020-06-18,"10",0.95315229954671,0.4576
2020-06-18,"11",2.73243806241677,0
2020-06-18,"2",0.786675264099778,2.9373
2020-06-18,"3",0.199564903486824,1.8732
2020-06-18,"4",0.199564903486824,1.4656
2020-06-18,"5",0.189315792262592,0.6009
2020-06-18,"6",0.189315792262592,0.1294
2020-06-18,"7",0.189315792262592,0
2020-06-18,"8",0.189315792262592,0.2662
2020-06-18,"9",0.189315792262592,1.754
2020-06-25,"0.1",0.330497679992875,0.5958
2020-06-25,"1",0.327511805356908,1.1403
2020-06-25,"10",0.688431631559958,0.3691
2020-06-25,"11",2.56877255217677,0.1267
2020-06-25,"2",0.303857970440862,3.283
2020-06-25,"3",0.294416163706184,3.2772
2020-06-25,"4",0.299739070611822,1.4841
2020-06-25,"5",0.309321562837767,1.4377
2020-06-25,"6",0.311490417746668,0.9963
2020-06-25,"7",0.290498896634747,0
2020-06-25,"8",0.311749891790921,0.7904
2020-06-25,"9",0.355111463113461,0.7866
2020-07-02,"0.1",0.336177018808698,0.8447
2020-07-02,"1",0.340691202419119,1.5635
2020-07-02,"10",2.9191870556603,0.3693
2020-07-02,"11",3.28465782410358,0.1047
2020-07-02,"2",0.362683657628816,3.223
2020-07-02,"3",0.422977902930724,6.2662
2020-07-02,"4",0.587991889019486,4.7561
2020-07-02,"5",0.776622100205427,1.4022
2020-07-02,"6",0.938935323710615,0.6621
2020-07-02,"7",0.90831066854379,0.482
2020-07-02,"8",1.0252297776641,1.4486
2020-07-02,"9",1.24617745354237,1.456
2020-07-09,"0.1",0.37444697094351,2.485
2020-07-09,"1",0.374757433764858,3.1764
2020-07-09,"10",3.69327434480219,0.2422
2020-07-09,"11",3.67400134664852,0.2454
2020-07-09,"2",0.431794180747626,5.8251
2020-07-09,"3",0.608824250124616,7.5315
2020-07-09,"4",1.20824454500128,7.5344
2020-07-09,"5",1.99038349193451,2.697
2020-07-09,"6",2.56637131064641,1.6
2020-07-09,"7",2.85405386415993,0.9095
2020-07-09,"8",3.08560796055541,2.0712
2020-07-09,"9",2.97899421324629,0.3223
2020-07-17,"0.1",0.409752528657991,0.1342
2020-07-17,"1",0.410846591031419,0.73
2020-07-17,"10",4.03352025534501,0.2644
2020-07-17,"11",4.23160312775126,0.2074
2020-07-17,"2",0.612765082578733,1.658
2020-07-17,"3",1.18879022214528,1.9033
2020-07-17,"4",1.9777068732829,3.7622
2020-07-17,"5",2.53565203156413,5.2317
2020-07-17,"6",2.77432020238121,2.4751
2020-07-17,"7",1.36047613818196,1.4792
2020-07-17,"8",2.18215572084502,3.0138
2020-07-17,"9",3.40257960102726,0.4007
2020-07-23,"0.1",0.483588302260375,1.0519
2020-07-23,"1",0.501600270814221,1.3452
2020-07-23,"10",4.276940671009,0.8982
2020-07-23,"11",4.90856849549607,0.793
2020-07-23,"2",0.94355066354922,1.303
2020-07-23,"3",1.71693203563507,1.563
2020-07-23,"4",2.5385242294565,1.5742
2020-07-23,"5",3.05468921928224,4.1809
2020-07-23,"6",2.93656755576268,9.8693
2020-07-23,"7",0.925674751372553,5.0947
2020-07-23,"8",1.01314175530877,6.0293
2020-07-23,"9",2.56885498498297,0.869
2020-07-30,"0.1",1.02954816923897,0.7617
2020-07-30,"1",1.2403892499082,0.7505
2020-07-30,"10",4.25342183900912,1.8204
2020-07-30,"11",5.94412938344675,1.4671
2020-07-30,"2",1.96532868496446,1.9931
2020-07-30,"3",2.51330053577086,4.6634
2020-07-30,"4",3.05902282500832,2.0424
2020-07-30,"5",3.23750800448193,1.9962
2020-07-30,"6",2.91533989117206,8.5472
2020-07-30,"7",1.11062628541415,3.6842
2020-07-30,"8",1.55045471908454,3.9585
2020-07-30,"9",2.06542825535634,1.3421
2020-08-06,"0.1",1.93833475223156,1.0233
2020-08-06,"1",2.07448994664506,1.5997
2020-08-06,"10",4.22397777287637,1.8965
2020-08-06,"11",6.12618835516879,2.9204
2020-08-06,"2",2.58284981585772,2.0319
2020-08-06,"3",2.98980933015283,3.0211
2020-08-06,"4",3.32683054715687,4.2225
2020-08-06,"5",3.40461782585323,5.1914
2020-08-06,"6",2.48554805736962,5.4826
2020-08-06,"7",0.923643576371559,6.1188
2020-08-06,"8",1.21412200204012,4.6312
2020-08-06,"9",1.64595392971646,2.1176
2020-08-12,"0.1",2.19423345428364,1.2148
2020-08-12,"1",2.33292800870226,2.2645
2020-08-12,"10",5.8513566342985,2.2731
2020-08-12,"11",6.98913872370984,3.4605
2020-08-12,"2",2.84742033479763,2.0947
2020-08-12,"3",3.26202990953764,6.9163
2020-08-12,"4",3.4171267768472,6.9176
2020-08-12,"5",3.56182061931163,3.2271
2020-08-12,"6",3.26503152992769,3.1944
2020-08-12,"7",1.46463095642011,5.0208
2020-08-12,"8",1.66839483277012,3.3927
2020-08-12,"9",2.13621045853414,1.9777
2020-08-20,"0.1",2.63550379141981,1.4016
2020-08-20,"1",2.72239296463814,2.2148
2020-08-20,"10",4.0328379542949,2.8558
2020-08-20,"11",4.54339289071887,2.8715
2020-08-20,"2",3.04781928707936,2.474
2020-08-20,"3",3.25172582298608,3.0129
2020-08-20,"4",3.3426252351358,2.8322
2020-08-20,"5",3.27197766979158,3.6544
2020-08-20,"6",2.00714447693011,4.6622
2020-08-20,"7",0.537612567973463,8.3352
2020-08-20,"8",0.537612567973463,3.4815
2020-08-20,"9",1.08647905114373,3.0919
2020-08-26,"0.1",2.63720491135151,2.1503
2020-08-26,"1",2.71906174131358,2.4997
2020-08-26,"10",6.53218094922276,3.4137
2020-08-26,"11",6.67002553532329,3.6817
2020-08-26,"2",3.06124344933819,2.8917
2020-08-26,"3",3.34501025946205,6.9263
2020-08-26,"4",3.46265943251681,5.1451
2020-08-26,"5",3.57460955993372,3.3192
2020-08-26,"6",3.47889157791611,3.3334
2020-08-26,"7",1.60063601631302,7.4037
2020-08-26,"8",1.3595269760741,4.7765
2020-08-26,"9",1.70202984997336,4.2571
2020-09-03,"0.1",2.96124702861178,3.0052
2020-09-03,"1",3.01278569361208,3.111
2020-09-03,"10",4.14574913829764,1.6607
2020-09-03,"11",6.37759298840303,1.68
2020-09-03,"2",3.15651767297386,3.7059
2020-09-03,"3",3.21730058843986,9.8469
2020-09-03,"4",3.11392030437096,7.2234
2020-09-03,"5",2.60140379238743,3.5896
2020-09-03,"6",1.56817458541616,3.6326
2020-09-03,"7",1.31486767512609,7.7492
2020-09-03,"8",1.09725064708208,2.696
2020-09-03,"9",0.668391693109129,1.9402
2020-09-16,"0.1",2.96435600231515,5.9369
2020-09-16,"1",3.01986837143926,7.1115
2020-09-16,"10",7.09715809792708,1.7461
2020-09-16,"11",7.09348323493157,1.7254
2020-09-16,"2",3.2554456857522,8.2858
2020-09-16,"3",3.36646058172268,8.2024
2020-09-16,"4",3.48551517562514,8.7336
2020-09-16,"5",3.62105492449355,2.7742
2020-09-16,"6",2.91118327738271,4.228
2020-09-16,"7",3.44248106618005,4.3272
2020-09-16,"8",2.930545514016,2.3442
2020-09-16,"9",4.36592277887835,1.7842
2020-10-01,"0.1",2.44047463518749,3.5682
2020-10-01,"1",2.39041657300572,4.8269
2020-10-01,"10",5.70025339267292,1.109
2020-10-01,"11",6.30520953115639,0.9922
2020-10-01,"2",2.18016710213342,7.5068
2020-10-01,"3",0.63384300242495,7.1314
2020-10-01,"4",0.63384300242495,7.5565
2020-10-01,"5",0.63384300242495,5.2289
2020-10-01,"6",0.63384300242495,1.6551
2020-10-01,"7",0.63384300242495,1.5537
2020-10-01,"8",1.22772169647987,1.3749
2020-10-01,"9",1.56142870483369,0.9764
2020-10-14,"0.1",0.738384989352585,2.7355
2020-10-14,"1",0.749533704157117,7.2063
2020-10-14,"10",4.31828318462365,0.857
2020-10-14,"11",6.20652221503552,0.8005
2020-10-14,"2",0.789695016451357,7.5642
2020-10-14,"3",1.08333816920414,8.0649
2020-10-14,"4",1.08333816920414,8.6388
2020-10-14,"5",1.03982552200112,7.6622
2020-10-14,"6",0.546046786468311,0.6584
2020-10-14,"7",0.546046786468311,0.9553
2020-10-14,"8",0.798423535809192,1.0655
2020-10-14,"9",1.12005944712483,0.8758
2020-10-26,"0.1",0.624968844447889,3.4443
2020-10-26,"1",0.624968844448622,6.1702
2020-10-26,"10",5.93204233702871,0.8345
2020-10-26,"11",5.92965100227009,0.7664
2020-10-26,"2",0.625002364238392,8.3245
2020-10-26,"3",0.670485489950995,6.1453
2020-10-26,"4",0.670485489950995,1.9591
2020-10-26,"5",0.670214950469577,0.2722
2020-10-26,"6",0.676985244699924,0.0554
2020-10-26,"7",0.701695381729236,0.3644
2020-10-26,"8",1.38936102612181,0.739
2020-10-26,"9",3.49042703912836,0.7116
2020-11-10,"0.1",0.215200491613899,5.4379
2020-11-10,"1",0.215200491613899,6.2994
2020-11-10,"10",3.6096501574188,1.6093
2020-11-10,"11",3.66696591961542,1.3387
2020-11-10,"2",0.215200491613899,8.1221
2020-11-10,"3",0.252633874400863,6.9022
2020-11-10,"4",0.252633874400863,3.6389
2020-11-10,"5",0.252633874400863,3.7653
2020-11-10,"6",0.252633874400863,2.9461
2020-11-10,"7",0.270961640124753,2.2602
2020-11-10,"8",0.358270448426924,1.858
2020-11-10,"9",1.03283207859171,1.7453
2021-03-08,"0.1",0.0946172601637699,0.5428
2021-03-08,"1",0.0946172601637699,1.6602
2021-03-08,"10",0.0987562711869806,5.2619
2021-03-08,"11",0.0252502254812442,5.47
2021-03-08,"2",0.0946172601637699,2.727
2021-03-08,"3",0.0946172601637699,3.7276
2021-03-08,"4",0.0946172601637699,4.5763
2021-03-08,"5",0.0946172601637699,5.862
2021-03-08,"6",0.0946172601637699,5.2259
2021-03-08,"7",0.0946172601637699,5.2611
2021-03-08,"8",0.0946174318806529,5.4772
2021-03-08,"9",0.0984538137759904,5.5753
2021-03-31,"0.1",0.0651837590904862,6.7876
2021-03-31,"1",0.0651844430896563,6.3378
2021-03-31,"10",0.860279283559084,0
2021-03-31,"11",0.88706245262239,0
2021-03-31,"2",0.0651862364626814,7.2726
2021-03-31,"3",0.0697970369713494,7.8472
2021-03-31,"4",0.0707179655401318,10.0178
