"DateTime","Depth","mod_nh4","obs_nh4"
2017-03-17,"11",NA,0.443458980044346
2017-03-17,"3",1.56575393748714,0.886917960088692
2017-03-17,"6",1.56741367459915,0.498891352549889
2017-03-17,"9",1.57673439183741,0.332594235033259
2017-04-10,"0.1",2.29671517034469,0.16629711751663
2017-04-10,"11",NA,1.05321507760532
2017-04-10,"3",0.749466413697709,1.10864745011086
2017-04-10,"6",1.16128437259405,0.776053215077605
2017-04-10,"9",1.19135284387244,0.498891352549889
2017-05-05,"0.1",1.61953361073171,1.21951219512195
2017-05-05,"11",NA,6.1529933481153
2017-05-05,"3",0.848937360818076,0.609756097560976
2017-05-05,"6",1.26636347406308,0.277161862527716
2017-05-05,"9",16.2896714663103,0.997782705099778
2017-05-10,"0.1",1.32865483235459,0.388026607538803
2017-05-10,"11",17.4425987895496,7.26164079822616
2017-05-10,"3",0.636653255114679,0.277161862527716
2017-05-10,"6",1.67649751298467,0.443458980044346
2017-05-10,"9",12.1972844532515,2.54988913525499
2017-05-18,"0.1",1.53701478005469,0.277161862527716
2017-05-18,"11",27.9269612200383,25.6651884700665
2017-05-18,"3",0.703992836056006,0.332594235033259
2017-05-18,"6",2.19416931986159,0.498891352549889
2017-05-18,"9",18.6335832192035,19.9556541019956
2017-05-25,"0.1",1.44597332444199,0.609756097560976
2017-05-25,"11",43.0641894220543,31.1529933481153
2017-05-25,"3",0.483208578358038,0.443458980044346
2017-05-25,"6",2.1016931537788,0.554323725055432
2017-05-25,"9",27.2374142672333,5.04434589800444
2017-05-30,"0.1",1.13086465966889,0.388026607538803
2017-05-30,"11",31.7242994814877,22.7272727272727
2017-05-30,"3",0.716218925980322,0.443458980044346
2017-05-30,"6",2.94151744976272,0.332594235033259
2017-05-30,"9",20.3556830821097,10.0332594235033
2017-06-01,"0.1",1.25014081864535,0.443458980044346
2017-06-01,"11",37.1717339797966,33.8691796008869
2017-06-01,"3",0.742946987643285,0.277161862527716
2017-06-01,"6",3.02083949090942,0.332594235033259
2017-06-08,"0.1",1.24990561162971,0.443458980044346
2017-06-08,"11",54.1099574127682,26.4966740576497
2017-06-08,"3",0.464665086236159,0.609756097560976
2017-06-08,"6",3.75532302189866,0.277161862527716
2017-06-08,"9",33.558620203655,23.9467849223947
2017-06-15,"0.1",1.4711661595386,0.776053215077605
2017-06-15,"11",65.6652284353382,23.1707317073171
2017-06-15,"3",0.561885374465329,0.388026607538803
2017-06-15,"6",4.37854323415506,0.443458980044346
2017-06-15,"9",43.3708169187127,25.7206208425721
2017-06-22,"0.1",1.2429087764051,1.10864745011086
2017-06-22,"11",NA,38.9689578713969
2017-06-22,"3",0.54727367131469,0.665188470066519
2017-06-22,"6",6.04659238593505,0.776053215077605
2017-06-22,"9",48.1813824316265,17.960088691796
2017-06-29,"0.1",1.44915800659786,0.498891352549889
2017-06-29,"11",NA,42.2949002217295
2017-06-29,"3",1.00447433419547,0.609756097560976
2017-06-29,"6",6.75567740369036,2.21729490022173
2017-06-29,"9",60.3451070737026,25.9423503325942
2017-07-07,"0.1",2.53608997379139,0.720620842572062
2017-07-07,"11",NA,58.2039911308204
2017-07-07,"3",0.691404314269191,0.831485587583149
2017-07-07,"6",7.81098639986134,0.831485587583149
2017-07-07,"9",88.0867827854009,32.8159645232816
2017-07-13,"3",0.802230116387329,1.33037694013304
2017-07-13,"6",13.4284351565103,2.10643015521064
2017-07-19,"0.1",3.00242313177078,0.554323725055432
2017-07-20,"0.1",2.67822760453473,0.942350332594235
2017-07-20,"3",0.608157996126765,0.665188470066519
2017-07-20,"6",15.3513600418277,6.31929046563193
2017-07-20,"9",93.8180018528566,57.0953436807095
2017-07-27,"3",1.00054123789385,1.38580931263858
2017-07-27,"6",15.8085460980266,3.15964523281596
2017-07-27,"9",97.3257757904234,49.1130820399113
2017-08-03,"0.1",2.84591653781265,0.388026607538803
2017-08-03,"3",0.607747273003385,0.554323725055432
2017-08-03,"6",15.7446390661077,6.09756097560976
2017-08-03,"9",102.719876703523,58.7583148558758
2017-08-10,"0.1",2.51598573979388,1.27494456762749
2017-08-10,"3",0.996681609541305,3.43680709534368
2017-08-10,"6",15.885265905555,10.5321507760532
2017-08-10,"9",104.336041648425,53.2705099778271
2017-08-17,"0.1",3.27842090770893,0.665188470066519
2017-08-17,"3",0.809950106623513,3.21507760532151
2017-08-17,"6",16.2463053300876,8.980044345898
2017-08-17,"9",120.356409631429,6.98447893569845
2017-08-24,"0.1",3.3150394838415,0.388026607538803
2017-08-24,"3",0.936956047998057,0.554323725055432
2017-08-24,"6",15.2957963399275,8.86917960088692
2017-08-24,"9",139.00652848459,60.9756097560976
2017-09-05,"0.1",2.54722088582585,1.44124168514412
2017-09-05,"3",1.59359518185107,1.16407982261641
2017-09-05,"6",15.9977730681212,3.82483370288248
2017-09-05,"9",130.636169220976,64.3015521064302
2017-09-19,"0.1",4.02821714752017,0.609756097560976
2017-09-19,"3",1.65647042348242,0.443458980044346
2017-09-19,"6",7.19080031332972,7.31707317073171
2017-09-19,"9",117.32925315961,9.36807095343681
2017-10-03,"0.1",0.388254928197446,0.609756097560976
2017-10-03,"3",0.205152247932196,0.388026607538803
2017-10-03,"6",8.36583187513594,20.2328159645233
2017-10-03,"9",152.525353957635,9.36807095343681
2017-10-17,"6",11.7040655108082,17.4611973392461
2017-10-17,"9",131.074459170122,12.6385809312639
2017-11-07,"0.1",3.84874511914206,3.32594235033259
2017-11-07,"3",0.748714709751367,4.32372505543237
2017-11-07,"6",0.959680083322025,4.04656319290466
2017-11-07,"9",0.815664957827648,7.09534368070953
2018-05-04,"0.1",1.69964245634047,0.498891352549889
2018-05-04,"3",0.96068718487221,0.609756097560976
2018-05-04,"6",0.851673124467056,2.71618625277162
2018-05-04,"9",5.41511657440022,17.8492239467849
2018-05-11,"0.1",2.10013346513808,0.332594235033259
2018-05-11,"3",0.856749128907627,0.443458980044346
2018-05-11,"6",0.839041591001858,6.37472283813747
2018-05-11,"9",14.7964761895095,18.7915742793792
2018-05-17,"0.1",2.26489769052505,0.388026607538803
2018-05-17,"11",NA,37.2505543237251
2018-05-17,"3",1.00369726237818,0.609756097560976
2018-05-17,"6",0.774271941908704,3.38137472283814
2018-05-17,"9",25.0383614433968,19.9556541019956
2018-05-24,"0.1",0.843901513892878,0.332594235033259
2018-05-24,"11",18.5478675633223,36.6407982261641
2018-05-24,"3",0.246188761325651,0.498891352549889
2018-05-24,"6",0.918407812239421,5.59866962305987
2018-05-24,"9",11.8192569025541,26.219512195122
2018-05-31,"0.1",1.22848898146864,0.332594235033259
2018-05-31,"11",35.5768236040484,44.1241685144124
2018-05-31,"3",0.496922045319927,0.554323725055432
2018-05-31,"6",1.01497282144192,1.10864745011086
2018-05-31,"9",20.1355955558328,23.669623059867
2018-06-07,"0.1",0.86880524139842,0.277161862527716
2018-06-07,"11",49.2736576609907,56.5410199556541
2018-06-07,"3",0.613611828135468,0.498891352549889
2018-06-07,"6",1.23749410000443,0.443458980044346
2018-06-07,"9",32.5699652190086,22.0620842572062
2018-06-14,"0.1",1.47186247084835,0.332594235033259
2018-06-14,"11",64.3413951741022,56.5410199556541
2018-06-14,"3",0.690593366842363,0.443458980044346
2018-06-14,"6",1.89747752704313,0.443458980044346
2018-06-14,"9",41.8472048753712,28.159645232816
2018-06-21,"0.1",2.06462249109511,0.609756097560976
2018-06-21,"11",76.4145352698453,88.6917960088692
2018-06-21,"3",0.678803714404417,0.110864745011086
2018-06-21,"6",2.49528110394736,0.388026607538803
2018-06-21,"9",53.7242244136478,37.6940133037694
2018-06-28,"0.1",1.66307343168884,0.221729490022173
2018-06-28,"11",89.0401049496264,80.3769401330377
2018-06-28,"3",0.720894324584833,0.443458980044346
2018-06-28,"6",4.08466500600902,1.27494456762749
2018-06-28,"9",68.410080195882,55.3769401330377
2018-07-05,"0.1",2.20296626168102,0.443458980044346
2018-07-05,"10",106.119627601785,66.4634146341463
2018-07-05,"3",0.653783922746079,0.443458980044346
2018-07-05,"6",4.50460718728699,0.16629711751663
2018-07-05,"9",82.8504369025374,41.9623059866962
2018-07-12,"11",NA,64.9113082039911
2018-07-12,"6",5.13436628368408,2.99334811529934
2018-07-12,"9",96.3215972488986,48.3924611973393
2018-07-19,"11",NA,69.5121951219512
2018-07-19,"3",0.657199599462638,3.27050997782705
2018-07-19,"6",5.43389049146812,2.49445676274945
2018-07-19,"9",114.254181603718,77.6607538802661
2018-07-26,"6",10.5932516164123,0.942350332594235
2018-07-26,"9",94.1207718139088,83.3148558758315
2018-08-02,"10",101.351371896649,45.1773835920177
2018-08-02,"3",0.920327842760229,2.32815964523282
2018-08-02,"6",14.7818793463474,1.94013303769401
2018-08-02,"9",71.4179646272781,63.1929046563193
2018-08-09,"10",73.7180300253676,104.212860310421
2018-08-09,"6",14.4046701057233,3.04878048780488
2018-08-09,"9",56.201097832128,52.9933481152993
2018-08-16,"6",14.7479425382392,7.09534368070953
2018-08-16,"9",68.604903899351,80.9312638580931
2018-08-23,"6",16.2967447928577,11.8070953436807
2018-08-23,"9",69.8767285028519,108.647450110865
2018-09-07,"9",93.897105876767,74.2793791574279
2018-09-21,"0.1",1.76812393360409,0.388026607538803
2018-09-21,"3",0.961813321874839,0.498891352549889
2018-09-21,"6",7.79802489275668,17.4057649667406
2018-09-21,"9",47.788259965443,96.4523281596452
2018-10-05,"0.1",1.77161003994665,0.388026607538803
2018-10-05,"11",49.0939688257683,176.829268292683
2018-10-05,"3",0.791966748711623,0.277161862527716
2018-10-05,"6",3.412876597207,0.332594235033259
2018-10-05,"9",34.4926781008834,88.6917960088692
2018-10-19,"0.1",0.989460878030714,0
2018-10-19,"3",0.77349487961417,0.277161862527716
2018-10-19,"6",1.93738411178384,0.443458980044346
2018-10-19,"9",38.2615517507724,115.853658536585
2018-11-02,"0.1",2.1651696739186,4.32372505543237
2018-11-02,"11",1.31777413549569,219.512195121951
2018-11-02,"3",0.691665004881998,4.490022172949
2018-11-02,"6",0.616588949180308,5.26607538802661
2018-11-02,"9",1.29500715163038,11.1419068736142
2018-11-16,"0.1",1.52402741415145,6.26385809312639
2018-11-16,"11",1.31728287877995,6.26385809312639
2018-11-16,"3",0.741707980775737,6.70731707317073
2018-11-16,"6",0.787151950379259,6.20842572062084
2018-12-06,"0.1",0.976759060268401,5.43237250554324
2018-12-06,"11",1.16401904987349,5.32150776053215
2018-12-06,"3",1.14521550941295,5.43237250554324
2018-12-06,"6",1.1452585636762,5.37694013303769
2018-12-06,"9",1.15280406921806,5.32150776053215
2019-04-08,"0.1",2.23475282215739,0.16629711751663
2019-04-08,"3",1.07346550022962,0.498891352549889
2019-04-08,"6",0.768358066781748,0.498891352549889
2019-04-08,"9",1.87645157381565,1.94013303769401
2019-04-29,"0.1",1.42845993489514,0.388026607538803
2019-04-29,"3",0.498409239941978,0.332594235033259
2019-04-29,"6",1.02998545722899,0.332594235033259
2019-04-29,"9",10.1651222413176,6.37472283813747
2019-05-16,"0.1",1.1421338409057,0.332594235033259
2019-05-16,"10",44.8983568738074,21.6186252771619
2019-05-16,"3",0.635301431670916,0.277161862527716
2019-05-16,"6",1.25659012089765,0.498891352549889
2019-05-16,"9",30.2478759223414,9.58980044345898
2019-05-23,"0.1",1.42713933229415,0.720620842572062
2019-05-23,"11",74.5448876635405,47.8381374722838
2019-05-23,"3",0.553996213243629,0.554323725055432
2019-05-23,"6",1.38474854714778,0.776053215077605
2019-05-23,"9",38.0040146269436,12.0288248337029
2019-05-30,"0.1",1.59984919464652,0.332594235033259
2019-05-30,"11",88.1618430063629,36.9179600886918
2019-05-30,"3",0.577745240027845,0.388026607538803
2019-05-30,"6",2.04892696509102,0.498891352549889
2019-05-30,"9",46.7108322141225,10.2549889135255
2019-06-06,"0.1",1.27322894794548,0.332594235033259
2019-06-06,"11",97.5130744091877,48.9467849223947
2019-06-06,"3",0.659797424087452,0.498891352549889
2019-06-06,"6",3.19446767938755,0.110864745011086
2019-06-06,"9",47.8364054883901,22.9490022172949
2019-06-13,"0.1",0.995336889580618,0.16629711751663
2019-06-13,"3",0.6285157584203,0.332594235033259
2019-06-13,"9",31.9867719010718,14.9667405764967
2019-06-20,"0.1",1.39023922236533,0.388026607538803
2019-06-20,"11",63.9900613409215,65.410199556541
2019-06-20,"3",0.625773910554695,0.776053215077605
2019-06-20,"6",5.67557772830295,0.498891352549889
2019-06-20,"9",36.6999147108971,35.5321507760532
2019-06-27,"0.1",1.28983074391699,0.388026607538803
2019-06-27,"11",74.7720413673816,77.0509977827051
2019-06-27,"3",0.819046343820365,0.221729490022173
2019-06-27,"6",6.23280598965511,0.997782705099778
2019-06-27,"9",45.1375650319211,28.1042128603104
2019-07-03,"11",85.8945939812289,7.70509977827051
2019-07-03,"3",0.77982375941559,0.277161862527716
2019-07-03,"6",6.04450944251224,0.554323725055432
2019-07-03,"9",50.3749632824268,18.8470066518847
2019-07-11,"0.1",0.829356559683175,0.443458980044346
2019-07-11,"11",87.1897811194653,10.310421286031
2019-07-11,"3",0.714189741816798,0.554323725055432
2019-07-11,"9",46.1848813068584,4.8780487804878
2019-07-18,"0.1",0.76233026565102,0.332594235033259
2019-07-18,"3",0.793688341276101,0.110864745011086
2019-07-18,"6",8.92320229252047,2.93791574279379
2019-07-24,"0.1",0.578610131665443,0.0554323725055432
2019-07-24,"3",0.473683368890202,0.388026607538803
2019-07-24,"9",58.1974857807254,60.4212860310421
2019-08-01,"0.1",0.721763343135965,0.332594235033259
2019-08-01,"11",94.2846993336864,99.7782705099778
2019-08-01,"3",1.09934059969615,0.665188470066519
2019-08-01,"6",9.1964938224332,1.82926829268293
2019-08-01,"9",53.1148990015319,36.8625277161863
2019-08-08,"0.1",1.00956048344763,0.332594235033259
2019-08-08,"11",60.4711368823519,119.733924611973
2019-08-08,"3",0.737443891887365,0.443458980044346
2019-08-08,"6",9.05779531849159,0.665188470066519
2019-08-08,"9",38.7740027622787,8.92461197339246
2019-08-14,"0.1",1.05565094235265,0.110864745011086
2019-08-14,"11",73.6739485703927,111.419068736142
2019-08-14,"3",0.58880409641524,0.498891352549889
2019-08-14,"6",10.038440622984,0.388026607538803
2019-08-14,"9",44.9292251582822,41.3525498891353
2019-08-22,"0.1",1.17365520670135,0.277161862527716
2019-09-04,"0.1",0.964492367024611,0.16629711751663
2019-09-04,"11",84.2877738553459,143.569844789357
2019-09-04,"3",0.926191116016747,0.332594235033259
2019-09-04,"6",9.3913890995627,0.277161862527716
2019-09-04,"9",54.3595050041344,11.2527716186253
2019-09-20,"0.1",0.193619006397542,0.221729490022173
2019-09-20,"11",NA,174.057649667406
2019-09-20,"3",0.488091060109069,1.10864745011086
2019-09-20,"6",11.0414410057507,0.609756097560976
2019-09-20,"9",89.4563899880738,126.385809312639
2019-10-04,"0.1",0.161983433922893,0.277161862527716
2019-10-04,"3",0.0408223535075448,0.277161862527716
2019-10-04,"6",12.421171652289,0.776053215077605
2019-10-04,"9",137.10167902782,95.8980044345898
2019-10-18,"0.1",2.30286522625186,0.443458980044346
2019-10-18,"3",8.72781292764934,0
2019-10-18,"6",0.341107567353245,0.554323725055432
2019-10-18,"9",0.341107567353245,165.742793791574
2019-10-28,"0.1",1.89137522932446,0.110864745011086
2019-10-28,"10",1.03331849879876,124.168514412417
2019-10-28,"3",1.16013745423851,0.720620842572062
2019-10-28,"6",0.522618749942891,0.776053215077605
2019-10-28,"9",1.02435590925053,79.8226164079823
2019-11-15,"0.1",1.68113722109036,2.0509977827051
2019-11-15,"11",NA,2.66075388026608
2019-11-15,"3",1.70178894469329,1.82926829268293
2019-11-15,"6",1.70184885933657,2.10643015521064
2019-11-15,"9",1.14668114795559,2.10643015521064
2020-03-30,"0.1",2.09501701848655,0.16629711751663
2020-03-30,"11",1.22153716915619,9.09090909090909
2020-03-30,"3",0.787866068799563,1.10864745011086
2020-03-30,"6",0.695064985870665,0.16629711751663
2020-03-30,"9",1.1944957388362,6.20842572062084
2020-05-14,"0.1",1.25164413088389,0.498891352549889
2020-05-14,"11",22.1573548321091,27.8824833702882
2020-05-14,"3",0.796618897179363,0.997782705099778
2020-05-14,"6",1.13610435445027,0.609756097560976
2020-05-14,"9",8.31608033216392,7.87139689578714
2020-06-04,"0.1",0.819211835227285,0.554323725055432
2020-06-04,"11",6.29830284681936,47.8935698447894
2020-06-04,"3",0.382079507105848,0.609756097560976
2020-06-04,"6",0.41947600685898,0.665188470066519
2020-06-04,"9",2.0216665047941,34.5343680709534
2020-06-25,"0.1",0.451462469506958,0.443458980044346
2020-06-25,"11",4.3644921376481,64.3015521064302
2020-06-25,"3",0.671900009667623,0.0554323725055432
2020-06-25,"6",0.432862980764066,0.443458980044346
2020-06-25,"9",1.31023608969679,14.079822616408
2020-07-02,"0.1",0.413551230745263,0.443458980044346
2020-07-02,"11",12.7261152350429,58.7583148558758
2020-07-02,"3",0.603282822927104,0.942350332594235
2020-07-02,"6",0.630337790842115,0.665188470066519
2020-07-02,"9",2.81426412539383,17.1840354767184
2020-07-09,"0.1",0.38156696981993,0.776053215077605
2020-07-09,"11",25.9180936543972,84.2572062084257
2020-07-09,"3",0.509131963783274,0.776053215077605
2020-07-09,"6",0.58788755976996,0.720620842572062
2020-07-09,"9",8.03927911048001,28.6585365853659
2020-07-17,"0.1",0.531766596121791,0.277161862527716
2020-07-17,"11",45.7969068395648,72.0620842572062
2020-07-17,"3",0.466515267778695,0.554323725055432
2020-07-17,"6",0.516077811222555,0.388026607538803
2020-07-17,"9",12.9086771426356,22.5609756097561
2020-07-23,"0.1",0.541857423174415,0.332594235033259
2020-07-23,"11",56.741428478929,72.0620842572062
2020-07-23,"3",0.450950751744748,0.886917960088692
2020-07-23,"6",0.559568962337686,0.16629711751663
2020-07-23,"9",15.4125068235144,54.3791574279379
2020-07-30,"0.1",0.474547832869771,0.388026607538803
2020-07-30,"11",57.2667339214773,100.886917960089
2020-07-30,"3",0.476699366148126,0.498891352549889
2020-07-30,"6",1.50405284351559,0.997782705099778
2020-07-30,"9",16.9820595132994,47.450110864745
2020-08-06,"0.1",0.4502196308704,0.16629711751663
2020-08-06,"11",46.7519123772784,105.321507760532
2020-08-06,"3",0.450076754152784,0.665188470066519
2020-08-06,"6",2.75769448951531,0.997782705099778
2020-08-06,"9",17.7727542764436,88.1374722838138
2020-08-12,"0.1",0.408942190401601,1.10864745011086
2020-08-12,"11",55.3148677208286,130.820399113082
2020-08-12,"3",0.445388626471348,0.886917960088692
2020-08-12,"6",3.06241120779893,2.71618625277162
2020-08-12,"9",21.4493601901702,38.7472283813747
2020-08-20,"0.1",0.389250633774432,0.16629711751663
2020-08-20,"10",38.2098206164051,98.3370288248337
2020-08-20,"3",0.560888718754739,0.443458980044346
2020-08-20,"6",3.99509760185783,0.498891352549889
2020-08-20,"9",20.8630329757297,64.8558758314856
2020-08-26,"0.1",0.366505223183616,0.609756097560976
2020-08-26,"11",67.6674124642572,106.430155210643
2020-08-26,"3",0.630369272637009,0.942350332594235
2020-08-26,"6",4.50323176866737,1.44124168514412
2020-08-26,"9",28.1036997571922,34.1463414634146
2020-09-03,"0.1",0.332059546560215,0.388026607538803
2020-09-03,"10",39.4715522006152,107.538802660754
2020-09-03,"3",0.892495707110731,0.388026607538803
2020-09-03,"6",4.11419870394894,0.388026607538803
2020-09-03,"9",22.6726401946335,78.7139689578714
2020-09-16,"0.1",0.436436053097234,0.332594235033259
2020-09-16,"11",77.0551661223766,111.031042128603
2020-09-16,"3",0.565045907422044,0.554323725055432
2020-09-16,"6",4.24499399223166,0.886917960088692
2020-09-16,"9",35.5159990891765,88.2483370288248
2020-10-01,"0.1",0.64951380790638,0.942350332594235
2020-10-01,"10",42.289244101333,117.516629711752
2020-10-01,"3",1.05444662557271,0.942350332594235
2020-10-01,"6",0.661102086826036,1.38580931263858
2020-10-01,"9",22.2409876119308,62.6385809312639
2020-10-05,"0.1",1.04318188396595,1.05321507760532
2020-10-05,"10",1.20327886283169,103.658536585366
2020-10-05,"3",3.02751765506164,0.776053215077605
2020-10-05,"6",0.723499350904473,0.498891352549889
2020-10-05,"9",1.20000993988601,73.7250554323725
2020-10-14,"0.1",1.09057153683004,0.498891352549889
2020-10-14,"10",6.49410980743805,83.1485587583149
2020-10-14,"3",0.689228565234303,0.776053215077605
2020-10-14,"6",0.341741162091897,3.10421286031042
2020-10-14,"9",5.34516103436928,95.8980044345898
2020-10-26,"0.1",0.872941345493128,0.609756097560976
2020-10-26,"11",4.03566122099184,109.756097560976
2020-10-26,"3",1.49506791126873,0.831485587583149
2020-10-26,"6",0.219488510123706,2.0509977827051
2020-10-26,"9",3.87496380611005,98.669623059867
2020-11-10,"0.1",1.17516339978788,1.44124168514412
2020-11-10,"10",1.5026377628412,6.98447893569845
2020-11-10,"3",0.800174210066127,2.88248337028825
2020-11-10,"6",0.888628087168029,3.54767184035477
2020-11-10,"9",1.50262613375027,5.15521064301552
2020-12-02,"0.1",1.10185701305924,2.66075388026608
2020-12-02,"11",1.04832247502713,2.82705099778271
2020-12-02,"3",1.08193020186585,2.88248337028825
2020-12-02,"6",1.02652029350372,3.43680709534368
2020-12-02,"9",1.03529477196908,2.71618625277162
2021-03-08,"0.1",1.03843754024809,0.443458980044346
2021-03-08,"11",0.803557041260695,0.388026607538803
2021-03-08,"3",0.781601336373776,0.443458980044346
2021-03-08,"6",0.784443834947781,0.443458980044346
2021-03-08,"9",0.792350154656948,0.443458980044346
