"DateTime","mod","taxon","value","daily_sum","year","doy","annual_sum","annual_prop","scenario"
2021-05-15,"PHY","diatom",1151.33815205534,106.193560813933,2021,135,84257.7029155389,0.126034246293639,"baseline"
2021-05-16,"PHY","cyano",16.7640994672309,109.873812183766,2021,136,84257.7029155389,0.13040209782826,"baseline"
2021-05-16,"PHY","green",122.81105474918,109.873812183766,2021,136,84257.7029155389,0.13040209782826,"baseline"
2021-05-16,"PHY","diatom",1180.1192039228,109.873812183766,2021,136,84257.7029155389,0.13040209782826,"baseline"
2021-05-17,"PHY","cyano",17.382721883749,110.439880038787,2021,137,84257.7029155389,0.131073927032515,"baseline"
2021-05-17,"PHY","green",139.663039476254,110.439880038787,2021,137,84257.7029155389,0.131073927032515,"baseline"
2021-05-17,"PHY","diatom",1169.44763778586,110.439880038787,2021,137,84257.7029155389,0.131073927032515,"baseline"
2021-05-18,"PHY","cyano",18.2887303959153,111.32130416216,2021,138,84257.7029155389,0.132120032127805,"baseline"
2021-05-18,"PHY","green",159.028218043703,111.32130416216,2021,138,84257.7029155389,0.132120032127805,"baseline"
2021-05-18,"PHY","diatom",1159.76323585209,111.32130416216,2021,138,84257.7029155389,0.132120032127805,"baseline"
2021-05-19,"PHY","cyano",19.5834699610409,117.485014766703,2021,139,84257.7029155389,0.139435340273247,"baseline"
2021-05-19,"PHY","green",184.539406143313,117.485014766703,2021,139,84257.7029155389,0.139435340273247,"baseline"
2021-05-19,"PHY","diatom",1206.98963625852,117.485014766703,2021,139,84257.7029155389,0.139435340273247,"baseline"
2021-05-20,"PHY","cyano",21.6255206046774,126.928779493123,2021,140,84257.7029155389,0.150643531809024,"baseline"
2021-05-20,"PHY","green",224.792062955534,126.928779493123,2021,140,84257.7029155389,0.150643531809024,"baseline"
2021-05-20,"PHY","diatom",1278.12398693169,126.928779493123,2021,140,84257.7029155389,0.150643531809024,"baseline"
2021-05-21,"PHY","cyano",24.2624765981611,139.319467394748,2021,141,84257.7029155389,0.165349235231827,"baseline"
2021-05-21,"PHY","green",278.347643759075,139.319467394748,2021,141,84257.7029155389,0.165349235231827,"baseline"
2021-05-21,"PHY","diatom",1370.75600252108,139.319467394748,2021,141,84257.7029155389,0.165349235231827,"baseline"
2021-05-22,"PHY","cyano",27.5536591076696,150.095976240204,2021,142,84257.7029155389,0.178139174279012,"baseline"
2021-05-22,"PHY","green",323.927775614455,150.095976240204,2021,142,84257.7029155389,0.178139174279012,"baseline"
2021-05-22,"PHY","diatom",1451.32133589897,150.095976240204,2021,142,84257.7029155389,0.178139174279012,"baseline"
2021-05-23,"PHY","cyano",31.7620911260527,162.587385893524,2021,143,84257.7029155389,0.192964417812938,"baseline"
2021-05-23,"PHY","green",333.009202979186,162.587385893524,2021,143,84257.7029155389,0.192964417812938,"baseline"
2021-05-23,"PHY","diatom",1588.06579786188,162.587385893524,2021,143,84257.7029155389,0.192964417812938,"baseline"
2021-05-24,"PHY","cyano",37.3749518889139,179.658063530556,2021,144,84257.7029155389,0.213224497362156,"baseline"
2021-05-24,"PHY","green",389.519105049281,179.658063530556,2021,144,84257.7029155389,0.213224497362156,"baseline"
2021-05-24,"PHY","diatom",1730.97894412731,179.658063530556,2021,144,84257.7029155389,0.213224497362156,"baseline"
2021-05-25,"PHY","cyano",43.5378626279318,191.142712746424,2021,145,84257.7029155389,0.226854882262846,"baseline"
2021-05-25,"PHY","green",387.661746287732,191.142712746424,2021,145,84257.7029155389,0.226854882262846,"baseline"
2021-05-25,"PHY","diatom",1864.61551388164,191.142712746424,2021,145,84257.7029155389,0.226854882262846,"baseline"
2021-05-26,"PHY","cyano",51.536739011966,205.232286309238,2021,146,84257.7029155389,0.243576882834043,"baseline"
2021-05-26,"PHY","green",402.0125213235,205.232286309238,2021,146,84257.7029155389,0.243576882834043,"baseline"
2021-05-26,"PHY","diatom",2011.4957305248,205.232286309238,2021,146,84257.7029155389,0.243576882834043,"baseline"
2021-05-27,"PHY","cyano",61.9948104958679,221.136052884568,2021,147,84257.7029155389,0.262452031366483,"baseline"
2021-05-27,"PHY","green",422.98995982027,221.136052884568,2021,147,84257.7029155389,0.262452031366483,"baseline"
2021-05-27,"PHY","diatom",2171.08036088041,221.136052884568,2021,147,84257.7029155389,0.262452031366483,"baseline"
2021-05-28,"PHY","cyano",74.7690583445426,237.93246003391,2021,148,84257.7029155389,0.282386597071626,"baseline"
2021-05-28,"PHY","green",453.693847613803,237.93246003391,2021,148,84257.7029155389,0.282386597071626,"baseline"
2021-05-28,"PHY","diatom",2329.34387150895,237.93246003391,2021,148,84257.7029155389,0.282386597071626,"baseline"
2021-05-29,"PHY","cyano",89.7913280467108,246.651862333653,2021,149,84257.7029155389,0.292735089847987,"baseline"
2021-05-29,"PHY","green",472.636471590631,246.651862333653,2021,149,84257.7029155389,0.292735089847987,"baseline"
2021-05-29,"PHY","diatom",2400.10771885217,246.651862333653,2021,149,84257.7029155389,0.292735089847987,"baseline"
2021-05-30,"PHY","cyano",109.569154607169,248.7231887604,2021,150,84257.7029155389,0.295193412772864,"baseline"
2021-05-30,"PHY","green",481.33237189047,248.7231887604,2021,150,84257.7029155389,0.295193412772864,"baseline"
2021-05-30,"PHY","diatom",2396.51269370353,248.7231887604,2021,150,84257.7029155389,0.295193412772864,"baseline"
2021-05-31,"PHY","cyano",133.537085010679,249.978825813838,2021,151,84257.7029155389,0.29668364691169,"baseline"
2021-05-31,"PHY","green",522.834353066221,249.978825813838,2021,151,84257.7029155389,0.29668364691169,"baseline"
2021-05-31,"PHY","diatom",2346.12423877311,249.978825813838,2021,151,84257.7029155389,0.29668364691169,"baseline"
2021-06-01,"PHY","cyano",163.792448234112,241.403032796101,2021,152,84257.7029155389,0.286505594673151,"baseline"
2021-06-01,"PHY","green",539.92209917082,241.403032796101,2021,152,84257.7029155389,0.286505594673151,"baseline"
2021-06-01,"PHY","diatom",2195.77727950904,241.403032796101,2021,152,84257.7029155389,0.286505594673151,"baseline"
2021-06-02,"PHY","cyano",203.431443724727,231.29868920854,2021,153,84257.7029155389,0.274513404952894,"baseline"
2021-06-02,"PHY","green",560.998842085522,231.29868920854,2021,153,84257.7029155389,0.274513404952894,"baseline"
2021-06-02,"PHY","diatom",2013.69827027352,231.29868920854,2021,153,84257.7029155389,0.274513404952894,"baseline"
2021-06-03,"PHY","cyano",253.584996381764,232.152313987927,2021,154,84257.7029155389,0.275526516810742,"baseline"
2021-06-03,"PHY","green",593.075657833141,232.152313987927,2021,154,84257.7029155389,0.275526516810742,"baseline"
2021-06-03,"PHY","diatom",1941.72078909409,232.152313987927,2021,154,84257.7029155389,0.275526516810742,"baseline"
2021-06-04,"PHY","cyano",318.718343321309,240.780330945166,2021,155,84257.7029155389,0.285766550254197,"baseline"
2021-06-04,"PHY","green",623.63618506099,240.780330945166,2021,155,84257.7029155389,0.285766550254197,"baseline"
2021-06-04,"PHY","diatom",1949.65802660009,240.780330945166,2021,155,84257.7029155389,0.285766550254197,"baseline"
2021-06-05,"PHY","cyano",398.267855836498,251.93385671807,2021,156,84257.7029155389,0.299003946227459,"baseline"
2021-06-05,"PHY","green",649.453160780001,251.93385671807,2021,156,84257.7029155389,0.299003946227459,"baseline"
2021-06-05,"PHY","diatom",1978.25653642424,251.93385671807,2021,156,84257.7029155389,0.299003946227459,"baseline"
2021-06-06,"PHY","cyano",500.641065101167,262.713341851047,2021,157,84257.7029155389,0.311797417637168,"baseline"
