"DateTime","dens.elv_0","dens.elv_0.666626763463401","dens.elv_1.3332535269268","dens.elv_1.9998802903902","dens.elv_2.6665070538536","dens.elv_3.333133817317","dens.elv_3.9997605807804","dens.elv_4.6663873442438","dens.elv_5.3330141077072","dens.elv_5.99964087117061","dens.elv_6.66626763463401","dens.elv_7.33289439809741","dens.elv_7.99952116156081","dens.elv_8.66614792502421","dens.elv_9.33277468848761","dens.elv_9.99940145195101","dens.elv_10.6660282154144","dens.elv_11.3326549788778","dens.elv_11.9992817423412","dens.elv_12.6659085058046"
2011-07-05,999.818567020954,999.818102259325,999.811214408301,999.786220900148,999.715623191837,999.61691131645,999.556244804936,999.492032663895,999.327271646817,998.685027603298,998.631534499393,998.631534499393,998.555029746986,998.157866335124,997.875390919816,997.25797545835,996.903864440357,996.890683108483,NA,NA
2011-07-06,999.816695384484,999.815879572499,999.806692017906,999.780129759214,999.711106051441,999.606355855231,999.537963763441,999.462092090777,999.314350175245,998.780139270646,998.544263713824,998.473434189158,998.473434189158,998.348108222172,997.9134439057,997.14734532342,996.84352508572,996.835864293181,NA,NA
2011-07-07,999.815373449768,999.814534946849,999.805774178584,999.782113622884,999.716396785483,999.600167082115,999.53165448887,999.461598659655,999.31623019332,998.763548084084,998.458317331491,998.374422285189,998.30980158771,998.084991139741,998.014821901991,997.051682651593,996.588622688223,996.585024960256,NA,NA
2011-07-08,999.814498371883,999.813907158402,999.80706388563,999.787942966114,999.727426068563,999.597087064994,999.532780260446,999.469436852874,999.333890578611,998.726468858779,998.369556360171,998.263929948558,998.153429951247,997.964060408389,997.739182201495,996.920127080316,996.300668541197,996.298757688697,NA,NA
2011-07-09,999.813490583885,999.813213824096,999.808425462864,999.793523314881,999.737948750222,999.595299301861,999.536521699624,999.479818167634,999.354892622731,998.686807445858,998.282770165489,998.161906565249,998.038277226227,997.837467628557,997.657725637216,996.866216374717,996.205245627259,996.203517016389,NA,NA
2011-07-10,999.812335139811,999.812331225542,999.809290402999,999.797923226018,999.746793969855,999.593996420157,999.541321633971,999.491112405595,999.37692270017,998.648183432779,998.203092913253,998.076560460204,997.969302363676,997.875530716151,997.491270900102,996.682198836332,996.416425723997,996.41637759845,NA,NA
2011-07-11,999.811134277596,999.811173494894,999.809335761562,999.800236735859,999.749384533046,999.593015782419,999.544283575429,999.499415261044,999.392303844071,998.615340961134,998.127579374084,997.996336505227,997.894018204324,997.85077050163,997.529672798848,996.740063201436,996.405587356656,996.340320422723,NA,NA
2011-07-12,999.809818180981,999.809914511591,999.809049179944,999.801928346963,999.753959874626,999.591067038693,999.547366339223,999.507150712231,999.407115323203,998.577754328466,998.052886860988,997.921176197402,997.874412446451,997.753291870776,997.340872565359,996.608826061801,996.302275058252,996.302252190009,NA,NA
2011-07-13,999.808664201338,999.808740144117,999.808242287109,999.802301444195,999.752903116724,999.589780679597,999.54858066628,999.511884695583,999.414787341376,998.548346308268,997.984039197318,997.852418060123,997.775247401284,997.688688792437,997.30745342508,996.463832734396,995.94139178478,995.940571423708,NA,NA
2011-07-14,999.807527358417,999.807549223826,999.807368077655,999.802536689607,999.754999000829,999.587811351923,999.550665611042,999.517154168951,999.424828709359,998.51569055766,997.922421885119,997.789105427973,997.702012174783,997.600600007655,997.319920697464,996.358961925813,995.794957106536,995.714302212422,NA,NA
