"DateTime","Depth","mod_wl","obs_wl"
2015-10-27,"0.1",10.9646756455937,11.3714285714286
2015-10-28,"0.1",10.9905104706828,11.3857142857143
2015-10-29,"0.1",11.0399517280503,11.4
2015-10-30,"0.1",11.0208574670742,11.3833333333333
2015-10-31,"0.1",11.0022165763994,11.3666666666667
2015-11-01,"0.1",10.9856692123787,11.35
2015-11-02,"0.1",10.9711147180018,11.3333333333333
2015-11-03,"0.1",10.9580094142555,11.3166666666667
2015-11-04,"0.1",10.9445479109483,11.3
2015-11-05,"0.1",10.93143403403,11.2833333333333
2015-11-06,"0.1",10.9186264893263,11.2666666666667
2015-11-07,"0.1",10.9062162646082,11.25
2015-11-08,"0.1",10.895986042361,11.2333333333333
2015-11-09,"0.1",10.8809989074918,11.2166666666667
2015-11-10,"0.1",10.8902995094735,11.2
2015-11-11,"0.1",10.9065079844551,11.2142857142857
2015-11-12,"0.1",10.9110220526288,11.2285714285714
2015-11-13,"0.1",10.9179144177138,11.2428571428571
2015-11-14,"0.1",10.9236789294767,11.2571428571429
2015-11-15,"0.1",10.9303356964735,11.2714285714286
2015-11-16,"0.1",10.9380116572154,11.2857142857143
2015-11-17,"0.1",10.9464629443576,11.3
2015-11-18,"0.1",10.9453691134711,11.3
2015-11-19,"0.1",10.9451183951994,11.3
2015-11-20,"0.1",10.9749690612935,11.3
2015-11-21,"0.1",10.9680647696794,11.3
2015-11-22,"0.1",10.9635340854587,11.3
2015-11-23,"0.1",10.9593283158577,11.3
2015-11-24,"0.1",10.9555163522723,11.3
2015-11-25,"0.1",10.9534153049745,11.3
2015-11-26,"0.1",10.9517775050726,11.3
2015-11-27,"0.1",10.9509517673396,11.3
2015-11-28,"0.1",10.9504427719693,11.3
2015-11-29,"0.1",10.9500410180666,11.3
2015-11-30,"0.1",10.9503158896575,11.3
2015-12-01,"0.1",10.9629136134173,11.3
2015-12-02,"0.1",10.9852356266356,11.3
2015-12-03,"0.1",10.9918236878748,11.3
2015-12-04,"0.1",10.9855911494139,11.3
2015-12-05,"0.1",10.9813932699746,11.3
2015-12-06,"0.1",10.9783722954706,11.3
2015-12-07,"0.1",10.9762003021636,11.3
2015-12-08,"0.1",10.9760812618776,11.3
2015-12-09,"0.1",10.9748388083624,11.3
2015-12-10,"0.1",10.9737969489244,11.3
2015-12-11,"0.1",10.9731776310633,11.3
2015-12-12,"0.1",10.9584329682172,11.28
2015-12-13,"0.1",10.9438286340457,11.26
2015-12-14,"0.1",10.9293163016614,11.24
2015-12-15,"0.1",10.9182999060715,11.22
2015-12-16,"0.1",10.9028031236084,11.2
2015-12-17,"0.1",10.9137603562995,11.2166666666667
2015-12-18,"0.1",10.9423792922776,11.2333333333333
2015-12-19,"0.1",10.9505656924819,11.25
2015-12-20,"0.1",10.9586926555394,11.2666666666667
2015-12-21,"0.1",10.9680755695505,11.2833333333333
2015-12-22,"0.1",10.9792141854077,11.3
2015-12-23,"0.1",10.9833741778736,11.3
2015-12-24,"0.1",10.9961551989731,11.3
2015-12-25,"0.1",11.0028259846764,11.3
2015-12-26,"0.1",11.0017578500217,11.3
2015-12-27,"0.1",11.000021049609,11.3
2015-12-28,"0.1",10.9988726140168,11.3
2015-12-29,"0.1",10.9999765128002,11.3
2015-12-30,"0.1",11.0048035762747,11.3
2015-12-31,"0.1",11.0049722744375,11.3
2016-01-01,"0.1",11.0033750390696,11.3
2016-01-02,"0.1",11.001012168349,11.3
2016-01-03,"0.1",10.9983505442837,11.3
2016-01-04,"0.1",10.9961123218177,11.3
2016-01-05,"0.1",10.9934002122107,11.3
2016-01-06,"0.1",10.9907794376821,11.3
2016-01-07,"0.1",10.9894870929282,11.3
2016-01-08,"0.1",10.9829157525144,11.2923076923077
2016-01-09,"0.1",10.9780814899064,11.2846153846154
2016-01-10,"0.1",10.9736106828295,11.2769230769231
2016-01-11,"0.1",10.9808744599997,11.2692307692308
2016-01-12,"0.1",10.9720272273687,11.2615384615385
2016-01-13,"0.1",10.9644411468298,11.2538461538462
2016-01-14,"0.1",10.9570371445283,11.2461538461538
2016-01-15,"0.1",10.9502416743674,11.2384615384615
2016-01-16,"0.1",10.9535470626509,11.2307692307692
2016-01-17,"0.1",10.9483530197579,11.2230769230769
2016-01-18,"0.1",10.941446596524,11.2153846153846
2016-01-19,"0.1",10.9338634157285,11.2076923076923
2016-01-20,"0.1",10.9264217534966,11.2
2016-01-21,"0.1",10.9296352764269,11.2066666666667
2016-01-22,"0.1",10.9332278631293,11.2133333333333
2016-01-23,"0.1",10.9371834981143,11.22
2016-01-24,"0.1",10.9385029756227,11.2266666666667
2016-01-25,"0.1",10.9448946612318,11.2333333333333
2016-01-26,"0.1",10.9512741322914,11.24
2016-01-27,"0.1",10.955166886274,11.2466666666667
2016-01-28,"0.1",10.9588900479314,11.2533333333333
2016-01-29,"0.1",10.9629804167103,11.26
2016-01-30,"0.1",10.9666626408846,11.2666666666667
2016-01-31,"0.1",10.9704080207515,11.2733333333333
2016-02-01,"0.1",10.974534276704,11.28
2016-02-02,"0.1",10.9805059711367,11.2866666666667
2016-02-03,"0.1",10.9856644841492,11.2933333333333
2016-02-04,"0.1",11.0144581606822,11.3
2016-02-05,"0.1",11.0101590191775,11.3
2016-02-06,"0.1",11.0061353062217,11.3
2016-02-07,"0.1",11.0037900878993,11.3
2016-02-08,"0.1",11.0018478360668,11.3
2016-02-09,"0.1",11.001314918998,11.3
2016-02-10,"0.1",11.0004755108467,11.3
2016-02-11,"0.1",10.9987688713029,11.3
2016-02-12,"0.1",10.9972270148616,11.3
2016-02-13,"0.1",11.019677969113,11.3333333333333
2016-02-14,"0.1",11.0413448243979,11.3666666666667
2016-02-15,"0.1",11.0636565765264,11.4
2016-02-16,"0.1",11.08664088456,11.4333333333333
2016-02-17,"0.1",11.1237754174374,11.4666666666667
2016-02-18,"0.1",11.1450133109087,11.5
2016-02-19,"0.1",11.1661979692088,11.5333333333333
2016-02-20,"0.1",11.1879803879753,11.5666666666667
2016-02-21,"0.1",11.2104719417984,11.6
2016-02-22,"0.1",11.238272019855,11.6333333333333
2016-02-23,"0.1",11.2604526542636,11.6666666666667
2016-02-24,"0.1",11.2921848221117,11.7
2016-02-25,"0.1",11.3008985335786,11.7
2016-02-26,"0.1",11.2741128639507,11.6666666666667
2016-02-27,"0.1",11.2480439661795,11.6333333333333
2016-02-28,"0.1",11.2231106445378,11.6
2016-02-29,"0.1",11.1984502045218,11.5666666666667
2016-03-01,"0.1",11.1737683601091,11.5333333333333
2016-03-02,"0.1",11.1489174415968,11.5
2016-03-03,"0.1",11.1744444546908,11.5333333333333
2016-03-04,"0.1",11.1957852298719,11.5666666666667
2016-03-05,"0.1",11.218279129716,11.6
2016-03-06,"0.1",11.2400942735325,11.6333333333333
2016-03-07,"0.1",11.2630143754942,11.6666666666667
2016-03-08,"0.1",11.2849866472225,11.7
2016-03-09,"0.1",11.2914523247344,11.7111111111111
2016-03-10,"0.1",11.2981940874619,11.7222222222222
2016-03-11,"0.1",11.3049229657415,11.7333333333333
2016-03-12,"0.1",11.3116961965765,11.7444444444444
2016-03-13,"0.1",11.3185590075091,11.7555555555556
2016-03-14,"0.1",11.3283716726834,11.7666666666667
2016-03-15,"0.1",11.3436048662247,11.7777777777778
2016-03-16,"0.1",11.3626264202095,11.7888888888889
2016-03-17,"0.1",11.3670091331807,11.8
2016-03-18,"0.1",11.3518968094179,11.7833333333333
2016-03-19,"0.1",11.3377737720794,11.7666666666667
2016-03-20,"0.1",11.3316947526955,11.75
2016-03-21,"0.1",11.3182889443313,11.7333333333333
2016-03-22,"0.1",11.3038905811657,11.7166666666667
2016-03-23,"0.1",11.2898791408968,11.7
2016-03-24,"0.1",11.2801766089888,11.6888888888889
2016-03-25,"0.1",11.2712713400816,11.6777777777778
2016-03-26,"0.1",11.2631510944775,11.6666666666667
2016-03-27,"0.1",11.2539345633111,11.6555555555556
