"DateTime","Depth","mod_po4","obs_po4"
2017-05-30,"6",0.0306110965608597,0.0631769143131511
2017-05-30,"9",0.0591337705047961,0.021058971437717
2017-06-01,"0.1",0.0360053279015212,0.0947653714697267
2017-06-01,"11",0.0665746623974801,0.0631769143131511
2017-06-01,"3",0.0473977314069497,0.0526474285942926
2017-06-01,"6",0.0315189042731242,0.0315884571565756
2017-06-08,"0.1",0.0387572105755833,0.0737064000320096
2017-06-08,"11",0.0757706841319438,0.0315884571565756
2017-06-08,"3",0.0490442860382505,0.0842358857508682
2017-06-08,"6",0.0375151350574327,0.021058971437717
2017-06-08,"9",0.064359646029356,0.021058971437717
2017-06-15,"0.1",0.0445173480623726,0.0947653714697267
2017-06-15,"11",0.081971764920029,0.0421179428754341
2017-06-15,"3",0.0509189873102448,0.0737064000320096
2017-06-15,"6",0.0492859501325062,0.0421179428754341
2017-06-15,"9",0.0695513157374615,0.0421179428754341
2017-06-22,"0.1",0.036264827411381,0.0737064000320096
2017-06-22,"11",NA,0.136883314345161
2017-06-22,"3",0.0373730108256927,0.0737064000320096
2017-06-22,"6",0.0653211320882583,0.0421179428754341
2017-06-22,"9",0.0742926077726283,0.0421179428754341
2017-06-29,"0.1",0.0485653701537648,0.0842358857508682
2017-06-29,"11",NA,0.147412800064019
2017-06-29,"3",0.0491058514342527,0.0631769143131511
2017-06-29,"6",0.0818202873428815,0.0526474285942926
2017-06-29,"9",0.0810513492276312,0.136883314345161
2017-07-07,"0.1",0.0880186623966397,0.0842358857508682
2017-07-07,"11",NA,0.157942285782878
2017-07-07,"3",0.0469135052668978,0.126353828626302
2017-07-07,"6",0.104657742522303,0.0421179428754341
2017-07-07,"9",0.096593650400798,0.0737064000320096
2017-07-13,"3",0.0526470362959017,0.0842358857508682
2017-07-13,"6",0.112662241828198,0.0421179428754341
2017-07-19,"0.1",0.0834413164784957,0.147412800064019
2017-07-20,"0.1",0.0774066954598664,0.252707657252604
2017-07-20,"3",0.0438206284822288,0.0737064000320096
2017-07-20,"6",0.130438464723415,0.0737064000320096
2017-07-20,"9",0.116333860293593,0.21058971437717
2017-07-27,"3",0.0765456105519394,0.136883314345161
2017-07-27,"6",0.138384528639797,0.0631769143131511
2017-07-27,"9",0.127376684851083,0.147412800064019
2017-08-03,"0.1",0.0474741867561421,0.136883314345161
2017-08-03,"3",0.0584113405922113,0.126353828626302
2017-08-03,"6",0.158068516787607,0.0526474285942926
2017-08-03,"9",0.140495735965239,0.136883314345161
2017-08-10,"0.1",0.0472988701990627,0.0526474285942926
2017-08-10,"3",0.0617971482706375,0.0526474285942926
2017-08-10,"6",0.172931849869827,0.0737064000320096
2017-08-10,"9",0.160641103347041,0.231648685814887
2017-08-17,"0.1",0.0533213315538117,0.0526474285942926
2017-08-17,"3",0.0790407568253436,0.0842358857508682
2017-08-17,"6",0.198580745833494,0.0842358857508682
2017-08-17,"9",0.176414069745978,0.0315884571565756
2017-08-24,"0.1",0.0580840284054738,0.0421179428754341
2017-08-24,"3",0.0428836777999239,0.0421179428754341
2017-08-24,"6",0.23393387028309,0.0526474285942926
2017-08-24,"9",0.198016290182221,0.147412800064019
2017-09-05,"0.1",0.0571822248848551,NA
2017-09-05,"3",0.0550826371496237,0.0631769143131511
2017-09-05,"6",0.222224920598535,0.0631769143131511
2017-09-05,"9",0.252647159411324,0.21058971437717
2017-09-19,"0.1",0.0515845574608362,0.0947653714697267
2017-09-19,"3",0.0729516194529164,0.0631769143131511
2017-09-19,"6",0.0833831962286904,0.0526474285942926
2017-09-19,"9",0.296222636419875,0.021058971437717
2017-10-03,"0.1",0.0161191062946532,0.0631769143131511
2017-10-03,"3",0.0158551075264965,0.0631769143131511
2017-10-03,"6",0.0912774525991258,0.0421179428754341
2017-10-03,"9",0.333793293355761,0.0315884571565756
2017-10-17,"6",0.110051012599248,0.0421179428754341
2017-10-17,"9",0.300732007461552,0.021058971437717
2017-11-07,"0.1",0.0379052203362847,0.0842358857508682
2017-11-07,"3",0.011989816122175,0.0737064000320096
2017-11-07,"6",0.0279933450387413,0.0842358857508682
2017-11-07,"9",0.0371221009989294,0.126353828626302
2018-05-04,"0.1",0.0509673497631422,0.0842358857508682
2018-05-04,"3",0.0537885077865732,0.0947653714697267
2018-05-04,"6",0.053958797059731,0.126353828626302
2018-05-04,"9",0.0516049742901799,0.0842358857508682
2018-05-11,"0.1",0.0406406458292794,0.0737064000320096
2018-05-11,"3",0.0472619216891466,0.105294857188585
2018-05-11,"6",0.0515169249812515,0.0737064000320096
2018-05-11,"9",0.0566175702605203,0.0842358857508682
2018-05-17,"0.1",0.0558782572368205,0.0737064000320096
2018-05-17,"11",NA,0.0947653714697267
2018-05-17,"3",0.00652468770400507,0.0947653714697267
2018-05-17,"6",0.0469211679218592,0.0842358857508682
2018-05-17,"9",0.0628545299731513,0.0947653714697267
2018-05-24,"0.1",0.069398600052666,0.0842358857508682
2018-05-24,"11",0.0552646432515083,0.0842358857508682
2018-05-24,"3",0.0220901857805342,0.0526474285942926
2018-05-24,"6",0.0552248337715299,0.0842358857508682
2018-05-24,"9",0.053562330473584,0.0842358857508682
2018-05-31,"0.1",0.0563214753301063,0.0737064000320096
2018-05-31,"11",0.062470748962504,0.115824342907444
2018-05-31,"3",0.0801632995483739,0.0842358857508682
2018-05-31,"6",0.0534272160120148,0.0842358857508682
2018-05-31,"9",0.0580055846196269,0.0842358857508682
2018-06-07,"0.1",0.0735999721276643,0.0737064000320096
2018-06-07,"11",0.0726947493334116,0.252707657252604
2018-06-07,"3",0.0784058527249998,0.0737064000320096
2018-06-07,"6",0.0500284842674986,0.0421179428754341
2018-06-07,"9",0.064882029730603,0.0421179428754341
2018-06-14,"0.1",0.0777491724615532,0.0842358857508682
2018-06-14,"11",0.0841665526858788,0.200060228658312
2018-06-14,"3",0.0259291555453196,0.0421179428754341
2018-06-14,"6",0.053224353310749,0.0315884571565756
2018-06-14,"9",0.0724825605029421,0.0631769143131511
2018-06-21,"0.1",0.0778199464461169,0.0842358857508682
2018-06-21,"11",0.0905242600476239,0.484356343067492
2018-06-21,"3",0.0431179755666302,0.0526474285942926
2018-06-21,"6",0.0587574594610066,0.0737064000320096
2018-06-21,"9",0.0771122671780038,0.0842358857508682
2018-06-28,"0.1",0.0744863923070698,0.0421179428754341
2018-06-28,"11",0.100268687268959,0.368532000160048
2018-06-28,"3",0.0393852090089596,0.0842358857508682
2018-06-28,"6",0.0703348828026844,0.0631769143131511
2018-06-28,"9",0.0875105646945277,0.200060228658312
2018-07-05,"0.1",0.0667366040106852,0.0842358857508682
2018-07-05,"10",0.111657902794508,0.35800251444119
2018-07-05,"3",0.0514423197676,0.0842358857508682
2018-07-05,"6",0.084722526181314,0.0315884571565756
2018-07-05,"9",0.0949420939067079,0.115824342907444
2018-07-12,"11",NA,0.231648685814887
2018-07-12,"6",0.104531879049854,0.0315884571565756
2018-07-12,"9",0.104135284029522,0.157942285782878
2018-07-19,"11",NA,0.305355085846897
2018-07-19,"3",0.0830390489809396,0.0421179428754341
2018-07-19,"6",0.130026521767348,0.0421179428754341
2018-07-19,"9",0.113685626088426,0.315884571565756
2018-07-26,"6",0.15156618377583,0.0315884571565756
2018-07-26,"9",0.140446482084489,0.484356343067492
2018-08-02,"10",0.152442512143121,0.179001257220595
2018-08-02,"3",0.054826007326518,0.0315884571565756
2018-08-02,"6",0.147131868022629,0.0421179428754341
2018-08-02,"9",0.165669003056588,0.200060228658312
2018-08-09,"10",0.179288082219513,0.263237142971463
2018-08-09,"6",0.128978548529075,0.0421179428754341
2018-08-09,"9",0.183967836262134,0.168471771501736
2018-08-16,"6",0.143083636875004,0.0105294857188585
2018-08-16,"9",0.193687629795028,0.400120457316624
2018-08-23,"6",0.15400437407441,0.0631769143131511
2018-08-23,"9",0.209666068901444,0.431708914473199
2018-09-07,"9",0.232870371799572,0.157942285782878
2018-09-21,"0.1",0.0668411547280052,0.0842358857508682
2018-09-21,"3",0.101262794945209,0.0842358857508682
2018-09-21,"6",0.0960008509604568,0.147412800064019
2018-09-21,"9",0.193014232292082,0.716005028882379
2018-10-05,"0.1",0.0366309651918261,0.147412800064019
2018-10-05,"11",0.156192814749638,0.421179428754341
2018-10-05,"3",0.0351248227046799,0.105294857188585
2018-10-05,"6",0.0592435890047478,0.0947653714697267
2018-10-05,"9",0.143272766860677,0.49488582878635
2018-10-19,"0.1",0.0621418271727228,0.0842358857508682
2018-10-19,"3",0.0546116350405508,0.0842358857508682
2018-10-19,"6",0.0136621151200244,0.0737064000320096
2018-10-19,"9",0.1284390403413,0.589651200256077
2018-11-02,"0.1",0.0660550508390758,0.0842358857508682
2018-11-02,"11",0.129428451602712,0.652828114569228
2018-11-02,"3",0.0290447571728738,0.0842358857508682
2018-11-02,"6",0.0754634395383395,0.0947653714697267
2018-11-02,"9",0.129422161689299,0.0947653714697267
2018-11-16,"0.1",0.0451822897636332,0.115824342907444
2018-11-16,"11",0.0862089721429958,0.0842358857508682
2018-11-16,"3",0.084162972310228,0.0737064000320096
2018-11-16,"6",0.0877478266234274,0.115824342907444
2018-12-06,"0.1",0.0292464886036306,0.0947653714697267
2018-12-06,"11",0.0494608661012221,0.0947653714697267
2018-12-06,"3",0.0494593369492107,0.0737064000320096
2018-12-06,"6",0.0494559071406288,0.0947653714697267
2018-12-06,"9",0.049457856599856,0.115824342907444
2019-04-08,"0.1",0.060789945767855,0.0421179428754341
2019-04-08,"3",0.0747078182858009,0.0842358857508682
2019-04-08,"6",0.0711835542103404,0.0631769143131511
2019-04-08,"9",0.0286590750038794,0.021058971437717
2019-04-29,"0.1",0.0457398332602494,0.0421179428754341
2019-04-29,"3",0.0504023438287456,0.0421179428754341
2019-04-29,"6",0.0475694089813409,0.0421179428754341
2019-04-29,"9",0.0386669866403269,0.0105294857188585
2019-05-16,"0.1",0.063949713317247,0.0105294857188585
2019-05-16,"10",0.0608013172025597,0.0421179428754341
2019-05-16,"3",0.0660091520303241,0.0842358857508682
2019-05-16,"6",0.0255822898284771,0.0631769143131511
2019-05-16,"9",0.0469476785514102,0.0421179428754341
2019-05-23,"0.1",0.0634054803648658,0.021058971437717
2019-05-23,"11",0.0773930496884793,0.0947653714697267
2019-05-23,"3",0.0642715996739898,0.0421179428754341
2019-05-23,"6",0.0423835261286647,0.0421179428754341
2019-05-23,"9",0.0479364213209355,0.021058971437717
2019-05-30,"0.1",0.0857607410540868,0
2019-05-30,"11",0.0824262886653296,0.0737064000320096
2019-05-30,"3",0.0642909965956185,0
2019-05-30,"6",0.0639107546333806,0
2019-05-30,"9",0.0542095160918724,0.021058971437717
2019-06-06,"0.1",0.0725116560100103,0.0526474285942926
2019-06-06,"11",0.0805704574096919,0.242178171533746
2019-06-06,"3",0.0758636919414047,0.0105294857188585
2019-06-06,"6",0.091271597465108,0.0737064000320096
2019-06-06,"9",0.0639621104866898,0.0526474285942926
2019-06-13,"0.1",0.0367070345425352,0.0315884571565756
2019-06-13,"3",0.0598034091949404,0.021058971437717
2019-06-13,"9",0.0983114342847209,0.0315884571565756
2019-06-20,"0.1",0.0360112959193693,0.0526474285942926
2019-06-20,"11",0.0967867818309949,0.28429611440918
2019-06-20,"3",0.0446403800397544,0.0631769143131511
2019-06-20,"6",0.0813524312564821,0.021058971437717
2019-06-20,"9",0.117734444765159,0.126353828626302
2019-06-27,"0.1",0.0362125163072607,0.0631769143131511
2019-06-27,"11",0.113400825688665,0.0947653714697267
2019-06-27,"3",0.0733909270510745,0.0315884571565756
2019-06-27,"6",0.0981434817685741,0.0737064000320096
2019-06-27,"9",0.134521365149771,0.0842358857508682
2019-07-03,"11",0.126917706839228,0.021058971437717
2019-07-03,"3",0.0504894494786226,0.021058971437717
2019-07-03,"6",0.112066062878797,0.0315884571565756
2019-07-03,"9",0.149844336610216,0.0526474285942926
2019-07-11,"0.1",0.0435283607462254,0.0315884571565756
2019-07-11,"11",0.148866145683264,0.0315884571565756
2019-07-11,"3",0.0579006395529482,0.0105294857188585
2019-07-11,"9",0.168502046283104,0.0421179428754341
2019-07-18,"0.1",0.0211752599603102,0.0315884571565756
2019-07-18,"3",0.0103693156769246,0.0315884571565756
2019-07-18,"6",0.158790783548064,0.0526474285942926
2019-07-24,"0.1",0.0225433568429358,0.0315884571565756
2019-07-24,"3",0.0207523771036648,0.021058971437717
2019-07-24,"9",0.20437202096616,0.126353828626302
2019-08-01,"0.1",0.0220923746815618,0.0737064000320096
2019-08-01,"11",0.213695680402177,0.0526474285942926
2019-08-01,"3",0.0479606169159024,0.0631769143131511
2019-08-01,"6",0.158940564600776,0.0421179428754341
2019-08-01,"9",0.231858037833865,0.105294857188585
2019-08-08,"0.1",0.0315045916938522,0.0315884571565756
2019-08-08,"11",0.237565486637364,0.126353828626302
2019-08-08,"3",0.0327682958215549,0.0421179428754341
2019-08-08,"6",0.134584404894482,0.0631769143131511
2019-08-08,"9",0.230615855716009,0.0315884571565756
2019-08-14,"0.1",0.0395180239053687,0.0631769143131511
2019-08-14,"11",0.249249279209625,0.105294857188585
2019-08-14,"3",0.0440722323813028,0.0737064000320096
2019-08-14,"6",0.145691927016934,0.0842358857508682
2019-08-14,"9",0.242540179627,0.126353828626302
2019-08-22,"0.1",0.0483206138003705,0.0631769143131511
2019-09-04,"0.1",0.0281003132031115,0.0421179428754341
2019-09-04,"11",0.275884229902032,0.147412800064019
2019-09-04,"3",0.0411597402314639,0.021058971437717
2019-09-04,"6",0.153787710662696,0.0315884571565756
2019-09-04,"9",0.262420772385203,0.0421179428754341
2019-09-20,"0.1",0.013542858111933,0.0315884571565756
2019-09-20,"11",NA,0.115824342907444
2019-09-20,"3",0.0490329182007249,0.0421179428754341
2019-09-20,"6",0.217385800290844,0.0631769143131511
2019-09-20,"9",0.309248395855485,0.0842358857508682
2019-10-04,"0.1",0.0071072637820387,0.0947653714697267
2019-10-04,"3",0.0253960461852761,0.0631769143131511
2019-10-04,"6",0.300202405470215,0.0315884571565756
2019-10-04,"9",0.373529705058118,0.157942285782878
2019-10-18,"0.1",0.0374603924423556,0.0315884571565756
2019-10-18,"3",0.0967953016782488,0.0631769143131511
2019-10-18,"6",0.0561574732830429,0.0315884571565756
2019-10-18,"9",0.0561574732830429,0.157942285782878
2019-10-28,"0.1",0.0250022274725566,0.0526474285942926
2019-10-28,"10",0.0522269311165231,0.168471771501736
2019-10-28,"3",0.0975133434620305,0.0631769143131511
2019-10-28,"6",0.0518674480492614,0.0421179428754341
2019-10-28,"9",0.0522244553252622,0.35800251444119
2019-11-15,"0.1",0.0609979098910436,0.0526474285942926
2019-11-15,"11",NA,0.0526474285942926
2019-11-15,"3",0.0657669363314763,0.0421179428754341
2019-11-15,"6",0.0657618104036184,0.0421179428754341
2019-11-15,"9",0.0733861143761234,0.0526474285942926
2020-03-30,"0.1",0.053519163710534,0.0631769143131511
2020-03-30,"11",0.0806394727296121,0.0842358857508682
2020-03-30,"3",0.0666351492657885,0.0631769143131511
2020-03-30,"6",0.088871149427816,0.0526474285942926
2020-03-30,"9",0.0806319365014411,0.0315884571565756
2020-05-14,"0.1",0.0531923225727031,0.0421179428754341
2020-05-14,"11",0.10017786808243,0.221119200096029
2020-05-14,"3",0.0589509589000755,0.0631769143131511
2020-05-14,"6",0.0503491361193257,0.0526474285942926
2020-05-14,"9",0.0727509526236753,0.0315884571565756
2020-06-04,"0.1",0.0324821356822868,0.0526474285942926
2020-06-04,"11",0.0539249118156207,0.484356343067492
2020-06-04,"3",0.053363502683612,0.0526474285942926
2020-06-04,"6",0.0731287612978808,0.0315884571565756
2020-06-04,"9",0.039646298589772,0.421179428754341
2020-06-25,"0.1",0.033077737678877,0.0526474285942926
2020-06-25,"11",0.0286328171282126,0.0737064000320096
2020-06-25,"3",0.0365725265424887,0.0526474285942926
2020-06-25,"6",0.032552080803805,0.0421179428754341
2020-06-25,"9",0.0364687313412265,0.0631769143131511
2020-07-02,"0.1",0.0354705564301514,0.0526474285942926
2020-07-02,"11",0.0341265833529068,0.326414057284614
2020-07-02,"3",0.03024464328971,0.0631769143131511
2020-07-02,"6",0.0399359632215099,0.0315884571565756
2020-07-02,"9",0.0387869598733849,0.0631769143131511
2020-07-09,"0.1",0.0496337651215408,0.0315884571565756
2020-07-09,"11",0.0423795056039545,0.0526474285942926
2020-07-09,"3",0.0295984571796126,0.0737064000320096
2020-07-09,"6",0.0335186075120025,0.0526474285942926
2020-07-09,"9",0.0428555394683527,0.189530742939453
2020-07-17,"0.1",0.0671082175964262,0.0421179428754341
2020-07-17,"11",0.0563415375244491,0.221119200096029
2020-07-17,"3",0.0442614314991467,0.0631769143131511
2020-07-17,"6",0.0358371786317677,0.0526474285942926
2020-07-17,"9",0.0458971820505086,0.115824342907444
2020-07-23,"0.1",0.0720226633456167,0.0421179428754341
2020-07-23,"11",0.0647473186989605,0.484356343067492
2020-07-23,"3",0.0678645177452429,0.0631769143131511
2020-07-23,"6",0.0510779929611453,0.0631769143131511
2020-07-23,"9",0.0455725066341597,0.400120457316624
2020-07-30,"0.1",0.0493925266153305,0.0631769143131511
2020-07-30,"11",0.0641321772930461,0.558062743099502
2020-07-30,"3",0.064003393568342,0.0842358857508682
2020-07-30,"6",0.0435444106048552,0.0631769143131511
2020-07-30,"9",0.0455698632163077,0.231648685814887
2020-08-06,"0.1",0.0290582538698596,0.0631769143131511
2020-08-06,"11",0.0573554618613852,0.526474285942926
2020-08-06,"3",0.0462034936100613,0.0526474285942926
2020-08-06,"6",0.0406958272855064,0.0631769143131511
2020-08-06,"9",0.0473141132484898,0.400120457316624
2020-08-12,"0.1",0.0220861813679038,0.105294857188585
2020-08-12,"11",0.0608354091474615,0.0842358857508682
2020-08-12,"3",0.0393271985986256,0.0842358857508682
2020-08-12,"6",0.0404580109069185,0.0526474285942926
2020-08-12,"9",0.0496701099420806,0.0421179428754341
2020-08-20,"0.1",0.0418078456727106,0.0737064000320096
2020-08-20,"10",0.056148112374859,0.484356343067492
2020-08-20,"3",0.0401605953223484,0.0842358857508682
2020-08-20,"6",0.0602199710733459,0.0421179428754341
2020-08-20,"9",0.0532961880769688,0.431708914473199
2020-08-26,"0.1",0.0281432834799804,0.0947653714697267
2020-08-26,"11",0.0703540224318808,0.600180685974936
2020-08-26,"3",0.0528051464321709,0.105294857188585
2020-08-26,"6",0.0578188071070218,0.0526474285942926
2020-08-26,"9",0.0601572646585725,0.136883314345161
2020-09-03,"0.1",0.0201026781328111,0.0842358857508682
2020-09-03,"10",0.0705377358450272,0.684416571725804
2020-09-03,"3",0.0365960978845625,0.0737064000320096
2020-09-03,"6",0.0403499620037049,0.0526474285942926
2020-09-03,"9",0.0656682555827112,0.663357600288087
2020-09-16,"0.1",0.0118277363063025,0.0737064000320096
2020-09-16,"11",0.0932235745290161,0.305355085846897
2020-09-16,"3",0.0499262780418915,0.0842358857508682
2020-09-16,"6",0.040420980817231,0.0842358857508682
2020-09-16,"9",0.0752431930657998,0.610710171693794
2020-10-01,"0.1",0.0170258833816031,0.0631769143131511
2020-10-01,"10",0.085183931636341,0.273766628690322
2020-10-01,"3",0.079498844453335,0.0947653714697267
2020-10-01,"6",0.0669263192656512,0.0315884571565756
2020-10-01,"9",0.0780527034937789,0.0631769143131511
2020-10-05,"0.1",0.0297652020946688,0.0631769143131511
2020-10-05,"10",0.0479874000027471,0.0842358857508682
